Opinion_A,Opinion_B,m0,count_A,count_B,invalid,n_total,discard_rate
statues of controversial figures,removal of controversial statues,0.08,33,66,1,100,0.01
statues of controversial figures,removal of controversial statues,-0.08,21,79,0,100,0.0
statues of controversial figures,removal of controversial statues,-0.2,11,89,0,100,0.0
statues of controversial figures,removal of controversial statues,-0.6,2,98,0,100,0.0
statues of controversial figures,removal of controversial statues,-0.8,0,100,0,100,0.0
statues of controversial figures,removal of controversial statues,-0.92,0,100,0,100,0.0
meat consumption moral,meat consumption immoral,0.92,98,1,1,100,0.01
meat consumption moral,meat consumption immoral,0.8,100,0,0,100,0.0
meat consumption moral,meat consumption immoral,0.6,98,1,1,100,0.01
meat consumption moral,meat consumption immoral,0.2,95,4,1,100,0.01
meat consumption moral,meat consumption immoral,0.08,87,11,2,100,0.02
meat consumption moral,meat consumption immoral,-0.08,71,29,0,100,0.0
meat consumption moral,meat consumption immoral,-0.2,49,49,2,100,0.02
meat consumption moral,meat consumption immoral,-0.6,13,84,3,100,0.03
meat consumption moral,meat consumption immoral,-0.8,5,95,0,100,0.0
meat consumption moral,meat consumption immoral,-0.92,5,95,0,100,0.0
remote work future,office work necessary,0.92,100,0,0,100,0.0
remote work future,office work necessary,0.8,100,0,0,100,0.0
remote work future,office work necessary,0.6,100,0,0,100,0.0
remote work future,office work necessary,0.2,100,0,0,100,0.0
remote work future,office work necessary,0.08,98,2,0,100,0.0
remote work future,office work necessary,-0.08,98,2,0,100,0.0
remote work future,office work necessary,-0.2,89,11,0,100,0.0
remote work future,office work necessary,-0.6,51,49,0,100,0.0
remote work future,office work necessary,-0.8,34,66,0,100,0.0
remote work future,office work necessary,-0.92,17,82,1,100,0.01
college for most,college not for everyone,0.92,100,0,0,100,0.0
college for most,college not for everyone,0.8,100,0,0,100,0.0
college for most,college not for everyone,0.6,99,0,1,100,0.01
college for most,college not for everyone,0.2,96,4,0,100,0.0
college for most,college not for everyone,0.08,89,11,0,100,0.0
college for most,college not for everyone,-0.08,70,30,0,100,0.0
college for most,college not for everyone,-0.2,51,48,1,100,0.01
college for most,college not for everyone,-0.6,5,95,0,100,0.0
college for most,college not for everyone,-0.8,2,98,0,100,0.0
college for most,college not for everyone,-0.92,0,99,1,100,0.01
freedom to homeschool,mandatory public education,0.92,99,1,0,100,0.0
freedom to homeschool,mandatory public education,0.8,100,0,0,100,0.0
freedom to homeschool,mandatory public education,0.6,100,0,0,100,0.0
freedom to homeschool,mandatory public education,0.2,89,10,1,100,0.01
freedom to homeschool,mandatory public education,0.08,78,21,1,100,0.01
freedom to homeschool,mandatory public education,-0.08,59,40,1,100,0.01
freedom to homeschool,mandatory public education,-0.2,46,53,1,100,0.01
freedom to homeschool,mandatory public education,-0.6,9,86,5,100,0.05
freedom to homeschool,mandatory public education,-0.8,5,83,12,100,0.12
freedom to homeschool,mandatory public education,-0.92,2,74,24,100,0.24
legal sex work,ban on sex work,0.92,100,0,0,100,0.0
legal sex work,ban on sex work,0.8,100,0,0,100,0.0
legal sex work,ban on sex work,0.6,100,0,0,100,0.0
legal sex work,ban on sex work,0.2,100,0,0,100,0.0
legal sex work,ban on sex work,0.08,99,1,0,100,0.0
legal sex work,ban on sex work,-0.08,90,9,1,100,0.01
legal sex work,ban on sex work,-0.2,85,14,1,100,0.01
legal sex work,ban on sex work,-0.6,21,79,0,100,0.0
legal sex work,ban on sex work,-0.8,10,90,0,100,0.0
legal sex work,ban on sex work,-0.92,8,91,1,100,0.01
pornography acceptable,pornography harmful,0.92,58,37,5,100,0.05
pornography acceptable,pornography harmful,0.8,72,23,5,100,0.05
pornography acceptable,pornography harmful,0.6,87,9,4,100,0.04
pornography acceptable,pornography harmful,0.2,82,13,5,100,0.05
pornography acceptable,pornography harmful,0.08,62,28,10,100,0.1
pornography acceptable,pornography harmful,-0.08,46,44,10,100,0.1
pornography acceptable,pornography harmful,-0.2,28,66,6,100,0.06
pornography acceptable,pornography harmful,-0.6,2,91,7,100,0.07
pornography acceptable,pornography harmful,-0.8,0,94,6,100,0.06
pornography acceptable,pornography harmful,-0.92,0,100,0,100,0.0
mandatory voting,voluntary voting,0.92,74,0,26,100,0.26
mandatory voting,voluntary voting,0.8,77,0,23,100,0.23
mandatory voting,voluntary voting,0.6,75,5,20,100,0.2
mandatory voting,voluntary voting,0.2,77,21,2,100,0.02
mandatory voting,voluntary voting,0.08,63,32,5,100,0.05
mandatory voting,voluntary voting,-0.08,38,60,2,100,0.02
mandatory voting,voluntary voting,-0.2,28,72,0,100,0.0
mandatory voting,voluntary voting,-0.6,3,97,0,100,0.0
mandatory voting,voluntary voting,-0.8,1,99,0,100,0.0
mandatory voting,voluntary voting,-0.92,0,100,0,100,0.0
vaccination choice,vaccination requirement,0.92,99,0,1,100,0.01
vaccination choice,vaccination requirement,0.8,99,0,1,100,0.01
vaccination choice,vaccination requirement,0.6,99,1,0,100,0.0
vaccination choice,vaccination requirement,0.2,71,27,2,100,0.02
vaccination choice,vaccination requirement,0.08,73,25,2,100,0.02
vaccination choice,vaccination requirement,-0.08,50,50,0,100,0.0
vaccination choice,vaccination requirement,-0.2,32,68,0,100,0.0
vaccination choice,vaccination requirement,-0.6,0,99,1,100,0.01
vaccination choice,vaccination requirement,-0.8,0,100,0,100,0.0
vaccination choice,vaccination requirement,-0.92,0,100,0,100,0.0
smartphone use for kids,restricted smartphone access,0.92,71,27,2,100,0.02
smartphone use for kids,restricted smartphone access,0.8,94,6,0,100,0.0
smartphone use for kids,restricted smartphone access,0.6,95,5,0,100,0.0
smartphone use for kids,restricted smartphone access,0.2,80,20,0,100,0.0
smartphone use for kids,restricted smartphone access,0.08,68,32,0,100,0.0
smartphone use for kids,restricted smartphone access,-0.08,45,55,0,100,0.0
smartphone use for kids,restricted smartphone access,-0.2,27,73,0,100,0.0
smartphone use for kids,restricted smartphone access,-0.6,3,97,0,100,0.0
smartphone use for kids,restricted smartphone access,-0.8,0,100,0,100,0.0
smartphone use for kids,restricted smartphone access,-0.92,4,95,1,100,0.01
pizza,pasta,0.92,97,3,0,100,0.0
pizza,pasta,0.8,96,4,0,100,0.0
pizza,pasta,0.6,89,11,0,100,0.0
pizza,pasta,0.2,71,29,0,100,0.0
pizza,pasta,0.08,60,40,0,100,0.0
pizza,pasta,-0.08,57,43,0,100,0.0
pizza,pasta,-0.2,35,65,0,100,0.0
pizza,pasta,-0.6,23,76,1,100,0.01
pizza,pasta,-0.8,21,79,0,100,0.0
pizza,pasta,-0.92,5,95,0,100,0.0
coffee,tea,0.92,96,4,0,100,0.0
coffee,tea,0.8,87,13,0,100,0.0
coffee,tea,0.6,83,17,0,100,0.0
coffee,tea,0.2,69,31,0,100,0.0
coffee,tea,0.08,57,43,0,100,0.0
coffee,tea,-0.08,44,56,0,100,0.0
coffee,tea,-0.2,37,63,0,100,0.0
coffee,tea,-0.6,7,93,0,100,0.0
coffee,tea,-0.8,4,96,0,100,0.0
coffee,tea,-0.92,2,98,0,100,0.0
cats,dogs,0.92,89,10,1,100,0.01
cats,dogs,0.8,80,18,2,100,0.02
cats,dogs,0.6,75,25,0,100,0.0
cats,dogs,0.2,60,39,1,100,0.01
cats,dogs,0.08,42,57,1,100,0.01
cats,dogs,-0.08,35,65,0,100,0.0
cats,dogs,-0.2,22,74,4,100,0.04
cats,dogs,-0.6,10,90,0,100,0.0
cats,dogs,-0.8,3,96,1,100,0.01
cats,dogs,-0.92,0,100,0,100,0.0
morning person,night owl,0.92,96,4,0,100,0.0
morning person,night owl,0.8,97,3,0,100,0.0
morning person,night owl,0.6,96,4,0,100,0.0
morning person,night owl,0.2,81,18,1,100,0.01
morning person,night owl,0.08,70,29,1,100,0.01
morning person,night owl,-0.08,48,52,0,100,0.0
morning person,night owl,-0.2,31,68,1,100,0.01
morning person,night owl,-0.6,3,96,1,100,0.01
morning person,night owl,-0.8,0,100,0,100,0.0
morning person,night owl,-0.92,0,100,0,100,0.0
sweet,salty,0.92,99,1,0,100,0.0
sweet,salty,0.8,100,0,0,100,0.0
sweet,salty,0.6,99,1,0,100,0.0
sweet,salty,0.2,91,9,0,100,0.0
sweet,salty,0.08,83,17,0,100,0.0
sweet,salty,-0.08,80,20,0,100,0.0
sweet,salty,-0.2,68,32,0,100,0.0
sweet,salty,-0.6,45,55,0,100,0.0
sweet,salty,-0.8,35,65,0,100,0.0
sweet,salty,-0.92,23,77,0,100,0.0
city life,country life,0.92,98,2,0,100,0.0
city life,country life,0.8,100,0,0,100,0.0
city life,country life,0.6,98,1,1,100,0.01
city life,country life,0.2,84,16,0,100,0.0
city life,country life,0.08,65,35,0,100,0.0
city life,country life,-0.08,44,56,0,100,0.0
city life,country life,-0.2,34,66,0,100,0.0
city life,country life,-0.6,9,91,0,100,0.0
city life,country life,-0.8,0,100,0,100,0.0
city life,country life,-0.92,3,97,0,100,0.0
constitutional right to housing,housing as individual responsibility,0.92,100,0,0,100,0.0
constitutional right to housing,housing as individual responsibility,0.8,100,0,0,100,0.0
constitutional right to housing,housing as individual responsibility,0.6,99,1,0,100,0.0
constitutional right to housing,housing as individual responsibility,0.2,100,0,0,100,0.0
constitutional right to housing,housing as individual responsibility,0.08,93,7,0,100,0.0
constitutional right to housing,housing as individual responsibility,-0.08,81,19,0,100,0.0
constitutional right to housing,housing as individual responsibility,-0.2,77,23,0,100,0.0
constitutional right to housing,housing as individual responsibility,-0.6,42,58,0,100,0.0
constitutional right to housing,housing as individual responsibility,-0.8,24,76,0,100,0.0
constitutional right to housing,housing as individual responsibility,-0.92,14,85,1,100,0.01
constitutional right to a job,market determines employment,0.92,94,6,0,100,0.0
constitutional right to a job,market determines employment,0.8,91,9,0,100,0.0
constitutional right to a job,market determines employment,0.6,88,12,0,100,0.0
constitutional right to a job,market determines employment,0.2,62,38,0,100,0.0
constitutional right to a job,market determines employment,0.08,39,61,0,100,0.0
constitutional right to a job,market determines employment,-0.08,16,84,0,100,0.0
constitutional right to a job,market determines employment,-0.2,13,87,0,100,0.0
constitutional right to a job,market determines employment,-0.6,0,100,0,100,0.0
constitutional right to a job,market determines employment,-0.8,0,100,0,100,0.0
constitutional right to a job,market determines employment,-0.92,0,100,0,100,0.0
affirmative action constitutional,affirmative action unconstitutional,0.92,98,0,2,100,0.02
affirmative action constitutional,affirmative action unconstitutional,0.8,99,0,1,100,0.01
affirmative action constitutional,affirmative action unconstitutional,0.6,98,0,2,100,0.02
affirmative action constitutional,affirmative action unconstitutional,0.2,94,0,6,100,0.06
affirmative action constitutional,affirmative action unconstitutional,0.08,94,0,6,100,0.06
affirmative action constitutional,affirmative action unconstitutional,-0.08,93,0,7,100,0.07
affirmative action constitutional,affirmative action unconstitutional,-0.2,94,0,6,100,0.06
affirmative action constitutional,affirmative action unconstitutional,-0.6,92,7,1,100,0.01
affirmative action constitutional,affirmative action unconstitutional,-0.8,83,16,1,100,0.01
affirmative action constitutional,affirmative action unconstitutional,-0.92,72,23,5,100,0.05
money as speech (Citizens United),limit money in politics,0.92,41,58,1,100,0.01
money as speech (Citizens United),limit money in politics,0.8,33,65,2,100,0.02
money as speech (Citizens United),limit money in politics,0.6,24,74,2,100,0.02
money as speech (Citizens United),limit money in politics,0.2,10,89,1,100,0.01
money as speech (Citizens United),limit money in politics,0.08,4,96,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.08,1,99,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.2,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.6,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.8,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.92,0,100,0,100,0.0
corporate constitutional rights,only individuals have rights,0.92,86,13,1,100,0.01
corporate constitutional rights,only individuals have rights,0.8,95,5,0,100,0.0
corporate constitutional rights,only individuals have rights,0.6,94,5,1,100,0.01
corporate constitutional rights,only individuals have rights,0.2,67,31,2,100,0.02
corporate constitutional rights,only individuals have rights,0.08,59,39,2,100,0.02
corporate constitutional rights,only individuals have rights,-0.08,42,55,3,100,0.03
corporate constitutional rights,only individuals have rights,-0.2,22,78,0,100,0.0
corporate constitutional rights,only individuals have rights,-0.6,0,99,1,100,0.01
corporate constitutional rights,only individuals have rights,-0.8,0,100,0,100,0.0
corporate constitutional rights,only individuals have rights,-0.92,0,99,1,100,0.01
unrestricted gun ownership,restrict gun rights for public safety,0.92,20,77,3,100,0.03
unrestricted gun ownership,restrict gun rights for public safety,0.8,22,77,1,100,0.01
unrestricted gun ownership,restrict gun rights for public safety,0.6,38,62,0,100,0.0
unrestricted gun ownership,restrict gun rights for public safety,0.2,22,77,1,100,0.01
unrestricted gun ownership,restrict gun rights for public safety,0.08,10,88,2,100,0.02
unrestricted gun ownership,restrict gun rights for public safety,-0.08,3,95,2,100,0.02
unrestricted gun ownership,restrict gun rights for public safety,-0.2,0,99,1,100,0.01
unrestricted gun ownership,restrict gun rights for public safety,-0.6,0,100,0,100,0.0
unrestricted gun ownership,restrict gun rights for public safety,-0.8,0,100,0,100,0.0
unrestricted gun ownership,restrict gun rights for public safety,-0.92,0,100,0,100,0.0
constitutional right to abortion,state right to restrict abortion,0.92,100,0,0,100,0.0
constitutional right to abortion,state right to restrict abortion,0.8,99,0,1,100,0.01
constitutional right to abortion,state right to restrict abortion,0.6,99,1,0,100,0.0
constitutional right to abortion,state right to restrict abortion,0.2,99,1,0,100,0.0
constitutional right to abortion,state right to restrict abortion,0.08,93,7,0,100,0.0
constitutional right to abortion,state right to restrict abortion,-0.08,79,17,4,100,0.04
constitutional right to abortion,state right to restrict abortion,-0.2,76,21,3,100,0.03
constitutional right to abortion,state right to restrict abortion,-0.6,26,72,2,100,0.02
constitutional right to abortion,state right to restrict abortion,-0.8,9,91,0,100,0.0
constitutional right to abortion,state right to restrict abortion,-0.92,7,91,2,100,0.02
religious freedom for businesses,public accommodation over beliefs,0.92,98,2,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,0.8,94,6,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,0.6,93,7,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,0.2,55,45,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,0.08,45,55,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,-0.08,23,77,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,-0.2,14,86,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,-0.6,0,100,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,-0.8,0,100,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,-0.92,0,100,0,100,0.0
right to refuse service based on beliefs,mandatory equal service,0.92,51,36,13,100,0.13
right to refuse service based on beliefs,mandatory equal service,0.8,60,34,6,100,0.06
right to refuse service based on beliefs,mandatory equal service,0.6,45,53,2,100,0.02
right to refuse service based on beliefs,mandatory equal service,0.2,29,68,3,100,0.03
right to refuse service based on beliefs,mandatory equal service,0.08,17,80,3,100,0.03
right to refuse service based on beliefs,mandatory equal service,-0.08,3,93,4,100,0.04
right to refuse service based on beliefs,mandatory equal service,-0.2,0,94,6,100,0.06
right to refuse service based on beliefs,mandatory equal service,-0.6,1,94,5,100,0.05
right to refuse service based on beliefs,mandatory equal service,-0.8,0,91,9,100,0.09
right to refuse service based on beliefs,mandatory equal service,-0.92,0,88,12,100,0.12
freedom of speech includes hate speech,hate speech can be restricted,0.92,4,61,35,100,0.35
freedom of speech includes hate speech,hate speech can be restricted,0.8,8,75,17,100,0.17
freedom of speech includes hate speech,hate speech can be restricted,0.6,7,84,9,100,0.09
freedom of speech includes hate speech,hate speech can be restricted,0.2,3,90,7,100,0.07
freedom of speech includes hate speech,hate speech can be restricted,0.08,1,94,5,100,0.05
freedom of speech includes hate speech,hate speech can be restricted,-0.08,1,95,4,100,0.04
freedom of speech includes hate speech,hate speech can be restricted,-0.2,0,93,7,100,0.07
freedom of speech includes hate speech,hate speech can be restricted,-0.6,0,92,8,100,0.08
freedom of speech includes hate speech,hate speech can be restricted,-0.8,0,96,4,100,0.04
freedom of speech includes hate speech,hate speech can be restricted,-0.92,0,95,5,100,0.05
qualified immunity for police,remove qualified immunity,0.92,49,50,1,100,0.01
qualified immunity for police,remove qualified immunity,0.8,54,46,0,100,0.0
qualified immunity for police,remove qualified immunity,0.6,48,52,0,100,0.0
qualified immunity for police,remove qualified immunity,0.2,24,76,0,100,0.0
qualified immunity for police,remove qualified immunity,0.08,21,79,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.08,6,94,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.2,4,96,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.6,0,100,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.8,0,100,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.92,0,100,0,100,0.0
privacy over government surveillance,surveillance justified for safety,0.92,100,0,0,100,0.0
privacy over government surveillance,surveillance justified for safety,0.8,100,0,0,100,0.0
privacy over government surveillance,surveillance justified for safety,0.6,100,0,0,100,0.0
privacy over government surveillance,surveillance justified for safety,0.2,95,5,0,100,0.0
privacy over government surveillance,surveillance justified for safety,0.08,84,15,1,100,0.01
privacy over government surveillance,surveillance justified for safety,-0.08,71,23,6,100,0.06
privacy over government surveillance,surveillance justified for safety,-0.2,59,36,5,100,0.05
privacy over government surveillance,surveillance justified for safety,-0.6,51,45,4,100,0.04
privacy over government surveillance,surveillance justified for safety,-0.8,46,49,5,100,0.05
privacy over government surveillance,surveillance justified for safety,-0.92,34,63,3,100,0.03
states’ rights on drug policy,federal supremacy on drugs,0.92,100,0,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.8,100,0,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.6,99,1,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.2,76,24,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.08,58,41,1,100,0.01
states’ rights on drug policy,federal supremacy on drugs,-0.08,37,63,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,-0.2,16,84,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,-0.6,0,100,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,-0.8,0,100,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,-0.92,0,100,0,100,0.0
federal voting rights protections,state control of elections,0.92,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.8,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.6,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.2,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.08,100,0,0,100,0.0
federal voting rights protections,state control of elections,-0.08,97,3,0,100,0.0
federal voting rights protections,state control of elections,-0.2,96,4,0,100,0.0
federal voting rights protections,state control of elections,-0.6,71,29,0,100,0.0
federal voting rights protections,state control of elections,-0.8,69,31,0,100,0.0
federal voting rights protections,state control of elections,-0.92,73,27,0,100,0.0
electoral college protects democracy,electoral college undermines democracy,0.92,98,0,2,100,0.02
electoral college protects democracy,electoral college undermines democracy,0.8,100,0,0,100,0.0
electoral college protects democracy,electoral college undermines democracy,0.6,99,1,0,100,0.0
electoral college protects democracy,electoral college undermines democracy,0.2,98,2,0,100,0.0
electoral college protects democracy,electoral college undermines democracy,0.08,89,10,1,100,0.01
electoral college protects democracy,electoral college undermines democracy,-0.08,63,37,0,100,0.0
electoral college protects democracy,electoral college undermines democracy,-0.2,40,59,1,100,0.01
electoral college protects democracy,electoral college undermines democracy,-0.6,12,88,0,100,0.0
electoral college protects democracy,electoral college undermines democracy,-0.8,17,82,1,100,0.01
electoral college protects democracy,electoral college undermines democracy,-0.92,8,92,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,0.92,98,1,1,100,0.01
Supreme Court lifetime appointments,term limits for justices,0.8,97,2,1,100,0.01
Supreme Court lifetime appointments,term limits for justices,0.6,96,2,2,100,0.02
Supreme Court lifetime appointments,term limits for justices,0.2,59,41,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,0.08,45,55,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,-0.08,21,79,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,-0.2,8,92,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,-0.6,0,100,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,-0.8,0,100,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,-0.92,0,99,1,100,0.01
emergency powers for public health,individual freedom during emergencies,0.92,100,0,0,100,0.0
emergency powers for public health,individual freedom during emergencies,0.8,100,0,0,100,0.0
emergency powers for public health,individual freedom during emergencies,0.6,99,1,0,100,0.0
emergency powers for public health,individual freedom during emergencies,0.2,77,23,0,100,0.0
emergency powers for public health,individual freedom during emergencies,0.08,69,31,0,100,0.0
emergency powers for public health,individual freedom during emergencies,-0.08,45,55,0,100,0.0
emergency powers for public health,individual freedom during emergencies,-0.2,27,73,0,100,0.0
emergency powers for public health,individual freedom during emergencies,-0.6,2,98,0,100,0.0
emergency powers for public health,individual freedom during emergencies,-0.8,0,100,0,100,0.0
emergency powers for public health,individual freedom during emergencies,-0.92,1,98,1,100,0.01
right to die (euthanasia),preserve life at all costs,0.92,100,0,0,100,0.0
right to die (euthanasia),preserve life at all costs,0.8,99,1,0,100,0.0
right to die (euthanasia),preserve life at all costs,0.6,96,1,3,100,0.03
right to die (euthanasia),preserve life at all costs,0.2,71,29,0,100,0.0
right to die (euthanasia),preserve life at all costs,0.08,59,40,1,100,0.01
right to die (euthanasia),preserve life at all costs,-0.08,49,48,3,100,0.03
right to die (euthanasia),preserve life at all costs,-0.2,40,59,1,100,0.01
right to die (euthanasia),preserve life at all costs,-0.6,11,86,3,100,0.03
right to die (euthanasia),preserve life at all costs,-0.8,2,91,7,100,0.07
right to die (euthanasia),preserve life at all costs,-0.92,0,92,8,100,0.08
right to unionize gig workers,gig workers as independent contractors,0.92,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.8,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.6,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.2,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.08,98,2,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,-0.08,95,4,1,100,0.01
right to unionize gig workers,gig workers as independent contractors,-0.2,82,18,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,-0.6,49,47,4,100,0.04
right to unionize gig workers,gig workers as independent contractors,-0.8,36,54,10,100,0.1
right to unionize gig workers,gig workers as independent contractors,-0.92,15,67,18,100,0.18
right to housing,housing as personal responsibility,0.92,100,0,0,100,0.0
right to housing,housing as personal responsibility,0.8,100,0,0,100,0.0
right to housing,housing as personal responsibility,0.6,100,0,0,100,0.0
right to housing,housing as personal responsibility,0.2,91,9,0,100,0.0
right to housing,housing as personal responsibility,0.08,90,10,0,100,0.0
right to housing,housing as personal responsibility,-0.08,76,24,0,100,0.0
right to housing,housing as personal responsibility,-0.2,66,34,0,100,0.0
right to housing,housing as personal responsibility,-0.6,25,75,0,100,0.0
right to housing,housing as personal responsibility,-0.8,14,85,1,100,0.01
right to housing,housing as personal responsibility,-0.92,7,92,1,100,0.01
right to a job,employment not guaranteed by state,0.92,100,0,0,100,0.0
right to a job,employment not guaranteed by state,0.8,100,0,0,100,0.0
right to a job,employment not guaranteed by state,0.6,97,3,0,100,0.0
right to a job,employment not guaranteed by state,0.2,83,17,0,100,0.0
right to a job,employment not guaranteed by state,0.08,75,24,1,100,0.01
right to a job,employment not guaranteed by state,-0.08,65,35,0,100,0.0
right to a job,employment not guaranteed by state,-0.2,31,69,0,100,0.0
right to a job,employment not guaranteed by state,-0.6,3,97,0,100,0.0
right to a job,employment not guaranteed by state,-0.8,0,100,0,100,0.0
right to a job,employment not guaranteed by state,-0.92,0,97,3,100,0.03
universal basic income,income based on work only,0.92,100,0,0,100,0.0
universal basic income,income based on work only,0.8,100,0,0,100,0.0
universal basic income,income based on work only,0.6,100,0,0,100,0.0
universal basic income,income based on work only,0.2,98,0,2,100,0.02
universal basic income,income based on work only,0.08,99,1,0,100,0.0
universal basic income,income based on work only,-0.08,89,11,0,100,0.0
universal basic income,income based on work only,-0.2,74,25,1,100,0.01
universal basic income,income based on work only,-0.6,28,71,1,100,0.01
universal basic income,income based on work only,-0.8,23,74,3,100,0.03
universal basic income,income based on work only,-0.92,22,74,4,100,0.04
healthcare as a right,healthcare as a market service,0.92,100,0,0,100,0.0
healthcare as a right,healthcare as a market service,0.8,99,0,1,100,0.01
healthcare as a right,healthcare as a market service,0.6,99,0,1,100,0.01
healthcare as a right,healthcare as a market service,0.2,98,0,2,100,0.02
healthcare as a right,healthcare as a market service,0.08,97,3,0,100,0.0
healthcare as a right,healthcare as a market service,-0.08,91,9,0,100,0.0
healthcare as a right,healthcare as a market service,-0.2,84,15,1,100,0.01
healthcare as a right,healthcare as a market service,-0.6,44,56,0,100,0.0
healthcare as a right,healthcare as a market service,-0.8,31,65,4,100,0.04
healthcare as a right,healthcare as a market service,-0.92,21,77,2,100,0.02
free higher education,pay-for-access higher education,0.92,100,0,0,100,0.0
free higher education,pay-for-access higher education,0.8,100,0,0,100,0.0
free higher education,pay-for-access higher education,0.6,100,0,0,100,0.0
free higher education,pay-for-access higher education,0.2,98,2,0,100,0.0
free higher education,pay-for-access higher education,0.08,94,6,0,100,0.0
free higher education,pay-for-access higher education,-0.08,90,9,1,100,0.01
free higher education,pay-for-access higher education,-0.2,83,17,0,100,0.0
free higher education,pay-for-access higher education,-0.6,34,64,2,100,0.02
free higher education,pay-for-access higher education,-0.8,27,72,1,100,0.01
free higher education,pay-for-access higher education,-0.92,12,87,1,100,0.01
internet access as a right,internet as a private service,0.92,100,0,0,100,0.0
internet access as a right,internet as a private service,0.8,100,0,0,100,0.0
internet access as a right,internet as a private service,0.6,100,0,0,100,0.0
internet access as a right,internet as a private service,0.2,100,0,0,100,0.0
internet access as a right,internet as a private service,0.08,100,0,0,100,0.0
internet access as a right,internet as a private service,-0.08,93,5,2,100,0.02
internet access as a right,internet as a private service,-0.2,91,8,1,100,0.01
internet access as a right,internet as a private service,-0.6,50,49,1,100,0.01
internet access as a right,internet as a private service,-0.8,43,57,0,100,0.0
internet access as a right,internet as a private service,-0.92,58,40,2,100,0.02
privacy over national security,national security over privacy,0.92,100,0,0,100,0.0
privacy over national security,national security over privacy,0.8,100,0,0,100,0.0
privacy over national security,national security over privacy,0.6,100,0,0,100,0.0
privacy over national security,national security over privacy,0.2,91,9,0,100,0.0
privacy over national security,national security over privacy,0.08,77,22,1,100,0.01
privacy over national security,national security over privacy,-0.08,59,41,0,100,0.0
privacy over national security,national security over privacy,-0.2,53,47,0,100,0.0
privacy over national security,national security over privacy,-0.6,11,89,0,100,0.0
privacy over national security,national security over privacy,-0.8,5,95,0,100,0.0
privacy over national security,national security over privacy,-0.92,2,98,0,100,0.0
free public transport,user-funded transport,0.92,100,0,0,100,0.0
free public transport,user-funded transport,0.8,100,0,0,100,0.0
free public transport,user-funded transport,0.6,99,1,0,100,0.0
free public transport,user-funded transport,0.2,91,9,0,100,0.0
free public transport,user-funded transport,0.08,90,10,0,100,0.0
free public transport,user-funded transport,-0.08,67,33,0,100,0.0
free public transport,user-funded transport,-0.2,54,46,0,100,0.0
free public transport,user-funded transport,-0.6,12,88,0,100,0.0
free public transport,user-funded transport,-0.8,11,89,0,100,0.0
free public transport,user-funded transport,-0.92,0,100,0,100,0.0
right to unionize,freedom to avoid unions,0.92,100,0,0,100,0.0
right to unionize,freedom to avoid unions,0.8,100,0,0,100,0.0
right to unionize,freedom to avoid unions,0.6,98,1,1,100,0.01
right to unionize,freedom to avoid unions,0.2,93,7,0,100,0.0
right to unionize,freedom to avoid unions,0.08,80,17,3,100,0.03
