Opinion_A,Opinion_B,m0,count_A,count_B,invalid,n_total,discard_rate
statues of controversial figures,removal of controversial statues,0.08,0,52,48,100,0.48
statues of controversial figures,removal of controversial statues,-0.08,0,56,44,100,0.44
statues of controversial figures,removal of controversial statues,-0.2,0,60,40,100,0.4
statues of controversial figures,removal of controversial statues,-0.6,0,83,17,100,0.17
statues of controversial figures,removal of controversial statues,-0.8,0,87,13,100,0.13
statues of controversial figures,removal of controversial statues,-0.92,0,91,9,100,0.09
meat consumption moral,meat consumption immoral,0.92,53,0,47,100,0.47
meat consumption moral,meat consumption immoral,0.8,55,0,45,100,0.45
meat consumption moral,meat consumption immoral,0.6,62,0,38,100,0.38
meat consumption moral,meat consumption immoral,0.2,53,1,46,100,0.46
meat consumption moral,meat consumption immoral,0.08,52,0,48,100,0.48
meat consumption moral,meat consumption immoral,-0.08,46,0,54,100,0.54
meat consumption moral,meat consumption immoral,-0.2,47,0,53,100,0.53
meat consumption moral,meat consumption immoral,-0.6,24,1,75,100,0.75
meat consumption moral,meat consumption immoral,-0.8,28,7,65,100,0.65
meat consumption moral,meat consumption immoral,-0.92,17,28,55,100,0.55
remote work future,office work necessary,0.92,100,0,0,100,0.0
remote work future,office work necessary,0.8,100,0,0,100,0.0
remote work future,office work necessary,0.6,97,0,3,100,0.03
remote work future,office work necessary,0.2,99,0,1,100,0.01
remote work future,office work necessary,0.08,93,0,7,100,0.07
remote work future,office work necessary,-0.08,94,2,4,100,0.04
remote work future,office work necessary,-0.2,88,5,7,100,0.07
remote work future,office work necessary,-0.6,80,10,10,100,0.1
remote work future,office work necessary,-0.8,64,19,17,100,0.17
remote work future,office work necessary,-0.92,60,16,24,100,0.24
college for most,college not for everyone,0.92,79,0,21,100,0.21
college for most,college not for everyone,0.8,91,0,9,100,0.09
college for most,college not for everyone,0.6,91,0,9,100,0.09
college for most,college not for everyone,0.2,91,0,9,100,0.09
college for most,college not for everyone,0.08,85,4,11,100,0.11
college for most,college not for everyone,-0.08,83,5,12,100,0.12
college for most,college not for everyone,-0.2,66,14,20,100,0.2
college for most,college not for everyone,-0.6,28,53,19,100,0.19
college for most,college not for everyone,-0.8,6,66,28,100,0.28
college for most,college not for everyone,-0.92,2,74,24,100,0.24
freedom to homeschool,mandatory public education,0.92,100,0,0,100,0.0
freedom to homeschool,mandatory public education,0.8,100,0,0,100,0.0
freedom to homeschool,mandatory public education,0.6,99,1,0,100,0.0
freedom to homeschool,mandatory public education,0.2,93,4,3,100,0.03
freedom to homeschool,mandatory public education,0.08,86,8,6,100,0.06
freedom to homeschool,mandatory public education,-0.08,69,25,6,100,0.06
freedom to homeschool,mandatory public education,-0.2,63,28,9,100,0.09
freedom to homeschool,mandatory public education,-0.6,19,63,18,100,0.18
freedom to homeschool,mandatory public education,-0.8,6,73,21,100,0.21
freedom to homeschool,mandatory public education,-0.92,0,78,22,100,0.22
legal sex work,ban on sex work,0.92,95,0,5,100,0.05
legal sex work,ban on sex work,0.8,91,0,9,100,0.09
legal sex work,ban on sex work,0.6,92,0,8,100,0.08
legal sex work,ban on sex work,0.2,77,0,23,100,0.23
legal sex work,ban on sex work,0.08,87,0,13,100,0.13
legal sex work,ban on sex work,-0.08,74,0,26,100,0.26
legal sex work,ban on sex work,-0.2,79,0,21,100,0.21
legal sex work,ban on sex work,-0.6,72,0,28,100,0.28
legal sex work,ban on sex work,-0.8,40,0,60,100,0.6
legal sex work,ban on sex work,-0.92,21,0,79,100,0.79
pornography acceptable,pornography harmful,0.92,91,0,9,100,0.09
pornography acceptable,pornography harmful,0.8,87,0,13,100,0.13
pornography acceptable,pornography harmful,0.6,90,0,10,100,0.1
pornography acceptable,pornography harmful,0.2,92,0,8,100,0.08
pornography acceptable,pornography harmful,0.08,89,0,11,100,0.11
pornography acceptable,pornography harmful,-0.08,89,0,11,100,0.11
pornography acceptable,pornography harmful,-0.2,89,0,11,100,0.11
pornography acceptable,pornography harmful,-0.6,78,0,22,100,0.22
pornography acceptable,pornography harmful,-0.8,76,4,20,100,0.2
pornography acceptable,pornography harmful,-0.92,58,31,11,100,0.11
mandatory voting,voluntary voting,0.92,74,0,26,100,0.26
mandatory voting,voluntary voting,0.8,60,0,40,100,0.4
mandatory voting,voluntary voting,0.6,59,0,41,100,0.41
mandatory voting,voluntary voting,0.2,49,13,38,100,0.38
mandatory voting,voluntary voting,0.08,38,20,42,100,0.42
mandatory voting,voluntary voting,-0.08,31,31,38,100,0.38
mandatory voting,voluntary voting,-0.2,21,45,34,100,0.34
mandatory voting,voluntary voting,-0.6,4,81,15,100,0.15
mandatory voting,voluntary voting,-0.8,7,80,13,100,0.13
mandatory voting,voluntary voting,-0.92,4,85,11,100,0.11
vaccination choice,vaccination requirement,0.92,76,0,24,100,0.24
vaccination choice,vaccination requirement,0.8,79,0,21,100,0.21
vaccination choice,vaccination requirement,0.6,80,0,20,100,0.2
vaccination choice,vaccination requirement,0.2,80,2,18,100,0.18
vaccination choice,vaccination requirement,0.08,78,3,19,100,0.19
vaccination choice,vaccination requirement,-0.08,75,6,19,100,0.19
vaccination choice,vaccination requirement,-0.2,68,5,27,100,0.27
vaccination choice,vaccination requirement,-0.6,62,18,20,100,0.2
vaccination choice,vaccination requirement,-0.8,71,13,16,100,0.16
vaccination choice,vaccination requirement,-0.92,53,28,19,100,0.19
smartphone use for kids,restricted smartphone access,0.92,17,53,30,100,0.3
smartphone use for kids,restricted smartphone access,0.8,59,25,16,100,0.16
smartphone use for kids,restricted smartphone access,0.6,82,8,10,100,0.1
smartphone use for kids,restricted smartphone access,0.2,86,4,10,100,0.1
smartphone use for kids,restricted smartphone access,0.08,88,3,9,100,0.09
smartphone use for kids,restricted smartphone access,-0.08,75,10,15,100,0.15
smartphone use for kids,restricted smartphone access,-0.2,66,12,22,100,0.22
smartphone use for kids,restricted smartphone access,-0.6,45,28,27,100,0.27
smartphone use for kids,restricted smartphone access,-0.8,27,42,31,100,0.31
smartphone use for kids,restricted smartphone access,-0.92,19,52,29,100,0.29
pizza,pasta,0.92,88,12,0,100,0.0
pizza,pasta,0.8,92,8,0,100,0.0
pizza,pasta,0.6,93,7,0,100,0.0
pizza,pasta,0.2,63,37,0,100,0.0
pizza,pasta,0.08,60,40,0,100,0.0
pizza,pasta,-0.08,41,59,0,100,0.0
pizza,pasta,-0.2,21,79,0,100,0.0
pizza,pasta,-0.6,6,94,0,100,0.0
pizza,pasta,-0.8,8,92,0,100,0.0
pizza,pasta,-0.92,22,78,0,100,0.0
coffee,tea,0.92,98,0,2,100,0.02
coffee,tea,0.8,100,0,0,100,0.0
coffee,tea,0.6,96,4,0,100,0.0
coffee,tea,0.2,75,25,0,100,0.0
coffee,tea,0.08,57,43,0,100,0.0
coffee,tea,-0.08,45,54,1,100,0.01
coffee,tea,-0.2,31,69,0,100,0.0
coffee,tea,-0.6,3,97,0,100,0.0
coffee,tea,-0.8,0,100,0,100,0.0
coffee,tea,-0.92,0,100,0,100,0.0
cats,dogs,0.92,99,0,1,100,0.01
cats,dogs,0.8,100,0,0,100,0.0
cats,dogs,0.6,100,0,0,100,0.0
cats,dogs,0.2,89,11,0,100,0.0
cats,dogs,0.08,71,29,0,100,0.0
cats,dogs,-0.08,59,41,0,100,0.0
cats,dogs,-0.2,30,68,2,100,0.02
cats,dogs,-0.6,4,96,0,100,0.0
cats,dogs,-0.8,0,100,0,100,0.0
cats,dogs,-0.92,1,99,0,100,0.0
morning person,night owl,0.92,100,0,0,100,0.0
morning person,night owl,0.8,99,0,1,100,0.01
morning person,night owl,0.6,100,0,0,100,0.0
morning person,night owl,0.2,95,3,2,100,0.02
morning person,night owl,0.08,94,2,4,100,0.04
morning person,night owl,-0.08,77,14,9,100,0.09
morning person,night owl,-0.2,73,24,3,100,0.03
morning person,night owl,-0.6,24,63,13,100,0.13
morning person,night owl,-0.8,7,76,17,100,0.17
morning person,night owl,-0.92,5,84,11,100,0.11
sweet,salty,0.92,93,7,0,100,0.0
sweet,salty,0.8,98,2,0,100,0.0
sweet,salty,0.6,99,1,0,100,0.0
sweet,salty,0.2,100,0,0,100,0.0
sweet,salty,0.08,100,0,0,100,0.0
sweet,salty,-0.08,99,1,0,100,0.0
sweet,salty,-0.2,97,3,0,100,0.0
sweet,salty,-0.6,94,6,0,100,0.0
sweet,salty,-0.8,96,4,0,100,0.0
sweet,salty,-0.92,95,5,0,100,0.0
city life,country life,0.92,100,0,0,100,0.0
city life,country life,0.8,99,1,0,100,0.0
city life,country life,0.6,96,4,0,100,0.0
city life,country life,0.2,76,24,0,100,0.0
city life,country life,0.08,57,42,1,100,0.01
city life,country life,-0.08,42,58,0,100,0.0
city life,country life,-0.2,34,66,0,100,0.0
city life,country life,-0.6,4,95,1,100,0.01
city life,country life,-0.8,2,98,0,100,0.0
city life,country life,-0.92,6,92,2,100,0.02
constitutional right to housing,housing as individual responsibility,0.92,92,0,8,100,0.08
constitutional right to housing,housing as individual responsibility,0.8,93,0,7,100,0.07
constitutional right to housing,housing as individual responsibility,0.6,95,0,5,100,0.05
constitutional right to housing,housing as individual responsibility,0.2,84,3,13,100,0.13
constitutional right to housing,housing as individual responsibility,0.08,72,4,24,100,0.24
constitutional right to housing,housing as individual responsibility,-0.08,67,21,12,100,0.12
constitutional right to housing,housing as individual responsibility,-0.2,53,33,14,100,0.14
constitutional right to housing,housing as individual responsibility,-0.6,16,75,9,100,0.09
constitutional right to housing,housing as individual responsibility,-0.8,4,84,12,100,0.12
constitutional right to housing,housing as individual responsibility,-0.92,2,92,6,100,0.06
constitutional right to a job,market determines employment,0.92,93,4,3,100,0.03
constitutional right to a job,market determines employment,0.8,93,4,3,100,0.03
constitutional right to a job,market determines employment,0.6,86,11,3,100,0.03
constitutional right to a job,market determines employment,0.2,69,28,3,100,0.03
constitutional right to a job,market determines employment,0.08,60,32,8,100,0.08
constitutional right to a job,market determines employment,-0.08,50,42,8,100,0.08
constitutional right to a job,market determines employment,-0.2,52,42,6,100,0.06
constitutional right to a job,market determines employment,-0.6,11,86,3,100,0.03
constitutional right to a job,market determines employment,-0.8,7,87,6,100,0.06
constitutional right to a job,market determines employment,-0.92,4,81,15,100,0.15
affirmative action constitutional,affirmative action unconstitutional,0.92,96,0,4,100,0.04
affirmative action constitutional,affirmative action unconstitutional,0.8,94,0,6,100,0.06
affirmative action constitutional,affirmative action unconstitutional,0.6,75,0,25,100,0.25
affirmative action constitutional,affirmative action unconstitutional,0.2,61,0,39,100,0.39
affirmative action constitutional,affirmative action unconstitutional,0.08,59,0,41,100,0.41
affirmative action constitutional,affirmative action unconstitutional,-0.08,55,0,45,100,0.45
affirmative action constitutional,affirmative action unconstitutional,-0.2,55,0,45,100,0.45
affirmative action constitutional,affirmative action unconstitutional,-0.6,40,0,60,100,0.6
affirmative action constitutional,affirmative action unconstitutional,-0.8,18,3,79,100,0.79
affirmative action constitutional,affirmative action unconstitutional,-0.92,23,15,62,100,0.62
money as speech (Citizens United),limit money in politics,0.92,72,24,4,100,0.04
money as speech (Citizens United),limit money in politics,0.8,56,40,4,100,0.04
money as speech (Citizens United),limit money in politics,0.6,28,71,1,100,0.01
money as speech (Citizens United),limit money in politics,0.2,5,95,0,100,0.0
money as speech (Citizens United),limit money in politics,0.08,1,99,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.08,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.2,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.6,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.8,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.92,0,100,0,100,0.0
corporate constitutional rights,only individuals have rights,0.92,88,2,10,100,0.1
corporate constitutional rights,only individuals have rights,0.8,82,6,12,100,0.12
corporate constitutional rights,only individuals have rights,0.6,71,14,15,100,0.15
corporate constitutional rights,only individuals have rights,0.2,39,24,37,100,0.37
corporate constitutional rights,only individuals have rights,0.08,37,30,33,100,0.33
corporate constitutional rights,only individuals have rights,-0.08,26,33,41,100,0.41
corporate constitutional rights,only individuals have rights,-0.2,15,36,49,100,0.49
corporate constitutional rights,only individuals have rights,-0.6,1,60,39,100,0.39
corporate constitutional rights,only individuals have rights,-0.8,0,67,33,100,0.33
corporate constitutional rights,only individuals have rights,-0.92,1,56,43,100,0.43
unrestricted gun ownership,restrict gun rights for public safety,0.92,20,19,61,100,0.61
unrestricted gun ownership,restrict gun rights for public safety,0.8,28,27,45,100,0.45
unrestricted gun ownership,restrict gun rights for public safety,0.6,39,30,31,100,0.31
unrestricted gun ownership,restrict gun rights for public safety,0.2,15,44,41,100,0.41
unrestricted gun ownership,restrict gun rights for public safety,0.08,5,56,39,100,0.39
unrestricted gun ownership,restrict gun rights for public safety,-0.08,6,55,39,100,0.39
unrestricted gun ownership,restrict gun rights for public safety,-0.2,1,65,34,100,0.34
unrestricted gun ownership,restrict gun rights for public safety,-0.6,0,78,22,100,0.22
unrestricted gun ownership,restrict gun rights for public safety,-0.8,0,93,7,100,0.07
unrestricted gun ownership,restrict gun rights for public safety,-0.92,0,93,7,100,0.07
constitutional right to abortion,state right to restrict abortion,0.92,76,0,24,100,0.24
constitutional right to abortion,state right to restrict abortion,0.8,76,0,24,100,0.24
constitutional right to abortion,state right to restrict abortion,0.6,74,0,26,100,0.26
constitutional right to abortion,state right to restrict abortion,0.2,66,0,34,100,0.34
constitutional right to abortion,state right to restrict abortion,0.08,64,0,36,100,0.36
constitutional right to abortion,state right to restrict abortion,-0.08,56,0,44,100,0.44
constitutional right to abortion,state right to restrict abortion,-0.2,52,3,45,100,0.45
constitutional right to abortion,state right to restrict abortion,-0.6,22,41,37,100,0.37
constitutional right to abortion,state right to restrict abortion,-0.8,12,52,36,100,0.36
constitutional right to abortion,state right to restrict abortion,-0.92,5,73,22,100,0.22
religious freedom for businesses,public accommodation over beliefs,0.92,97,2,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,0.8,96,3,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,0.6,96,3,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,0.2,72,22,6,100,0.06
religious freedom for businesses,public accommodation over beliefs,0.08,68,29,3,100,0.03
religious freedom for businesses,public accommodation over beliefs,-0.08,45,51,4,100,0.04
religious freedom for businesses,public accommodation over beliefs,-0.2,39,57,4,100,0.04
religious freedom for businesses,public accommodation over beliefs,-0.6,13,86,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,-0.8,2,97,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,-0.92,1,97,2,100,0.02
right to refuse service based on beliefs,mandatory equal service,0.92,97,0,3,100,0.03
right to refuse service based on beliefs,mandatory equal service,0.8,90,1,9,100,0.09
right to refuse service based on beliefs,mandatory equal service,0.6,80,2,18,100,0.18
right to refuse service based on beliefs,mandatory equal service,0.2,53,21,26,100,0.26
right to refuse service based on beliefs,mandatory equal service,0.08,34,32,34,100,0.34
right to refuse service based on beliefs,mandatory equal service,-0.08,28,45,27,100,0.27
right to refuse service based on beliefs,mandatory equal service,-0.2,17,44,39,100,0.39
right to refuse service based on beliefs,mandatory equal service,-0.6,1,75,24,100,0.24
right to refuse service based on beliefs,mandatory equal service,-0.8,0,73,27,100,0.27
right to refuse service based on beliefs,mandatory equal service,-0.92,0,75,25,100,0.25
freedom of speech includes hate speech,hate speech can be restricted,0.92,32,24,44,100,0.44
freedom of speech includes hate speech,hate speech can be restricted,0.8,18,57,25,100,0.25
freedom of speech includes hate speech,hate speech can be restricted,0.6,28,52,20,100,0.2
freedom of speech includes hate speech,hate speech can be restricted,0.2,23,55,22,100,0.22
freedom of speech includes hate speech,hate speech can be restricted,0.08,11,70,19,100,0.19
freedom of speech includes hate speech,hate speech can be restricted,-0.08,10,69,21,100,0.21
freedom of speech includes hate speech,hate speech can be restricted,-0.2,5,72,23,100,0.23
freedom of speech includes hate speech,hate speech can be restricted,-0.6,1,88,11,100,0.11
freedom of speech includes hate speech,hate speech can be restricted,-0.8,0,87,13,100,0.13
freedom of speech includes hate speech,hate speech can be restricted,-0.92,0,93,7,100,0.07
qualified immunity for police,remove qualified immunity,0.92,49,31,20,100,0.2
qualified immunity for police,remove qualified immunity,0.8,59,26,15,100,0.15
qualified immunity for police,remove qualified immunity,0.6,51,35,14,100,0.14
qualified immunity for police,remove qualified immunity,0.2,43,41,16,100,0.16
qualified immunity for police,remove qualified immunity,0.08,31,51,18,100,0.18
qualified immunity for police,remove qualified immunity,-0.08,22,65,13,100,0.13
qualified immunity for police,remove qualified immunity,-0.2,23,66,11,100,0.11
qualified immunity for police,remove qualified immunity,-0.6,6,90,4,100,0.04
qualified immunity for police,remove qualified immunity,-0.8,1,95,4,100,0.04
qualified immunity for police,remove qualified immunity,-0.92,2,93,5,100,0.05
privacy over government surveillance,surveillance justified for safety,0.92,96,0,4,100,0.04
privacy over government surveillance,surveillance justified for safety,0.8,97,0,3,100,0.03
privacy over government surveillance,surveillance justified for safety,0.6,94,2,4,100,0.04
privacy over government surveillance,surveillance justified for safety,0.2,66,19,15,100,0.15
privacy over government surveillance,surveillance justified for safety,0.08,67,20,13,100,0.13
privacy over government surveillance,surveillance justified for safety,-0.08,52,26,22,100,0.22
privacy over government surveillance,surveillance justified for safety,-0.2,41,42,17,100,0.17
privacy over government surveillance,surveillance justified for safety,-0.6,44,36,20,100,0.2
privacy over government surveillance,surveillance justified for safety,-0.8,39,32,29,100,0.29
privacy over government surveillance,surveillance justified for safety,-0.92,20,23,57,100,0.57
states’ rights on drug policy,federal supremacy on drugs,0.92,97,3,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.8,96,4,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.6,88,12,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.2,52,48,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.08,39,60,1,100,0.01
states’ rights on drug policy,federal supremacy on drugs,-0.08,21,77,2,100,0.02
states’ rights on drug policy,federal supremacy on drugs,-0.2,13,87,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,-0.6,7,92,1,100,0.01
states’ rights on drug policy,federal supremacy on drugs,-0.8,0,99,1,100,0.01
states’ rights on drug policy,federal supremacy on drugs,-0.92,0,99,1,100,0.01
federal voting rights protections,state control of elections,0.92,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.8,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.6,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.2,100,0,0,100,0.0
federal voting rights protections,state control of elections,0.08,99,0,1,100,0.01
federal voting rights protections,state control of elections,-0.08,99,1,0,100,0.0
federal voting rights protections,state control of elections,-0.2,97,3,0,100,0.0
federal voting rights protections,state control of elections,-0.6,86,14,0,100,0.0
federal voting rights protections,state control of elections,-0.8,77,22,1,100,0.01
federal voting rights protections,state control of elections,-0.92,65,35,0,100,0.0
electoral college protects democracy,electoral college undermines democracy,0.92,83,3,14,100,0.14
electoral college protects democracy,electoral college undermines democracy,0.8,86,1,13,100,0.13
electoral college protects democracy,electoral college undermines democracy,0.6,90,0,10,100,0.1
electoral college protects democracy,electoral college undermines democracy,0.2,72,1,27,100,0.27
electoral college protects democracy,electoral college undermines democracy,0.08,65,0,35,100,0.35
electoral college protects democracy,electoral college undermines democracy,-0.08,57,1,42,100,0.42
electoral college protects democracy,electoral college undermines democracy,-0.2,52,1,47,100,0.47
electoral college protects democracy,electoral college undermines democracy,-0.6,16,20,64,100,0.64
electoral college protects democracy,electoral college undermines democracy,-0.8,7,28,65,100,0.65
electoral college protects democracy,electoral college undermines democracy,-0.92,3,24,73,100,0.73
Supreme Court lifetime appointments,term limits for justices,0.92,63,3,34,100,0.34
Supreme Court lifetime appointments,term limits for justices,0.8,61,7,32,100,0.32
Supreme Court lifetime appointments,term limits for justices,0.6,64,7,29,100,0.29
Supreme Court lifetime appointments,term limits for justices,0.2,34,38,28,100,0.28
Supreme Court lifetime appointments,term limits for justices,0.08,21,50,29,100,0.29
Supreme Court lifetime appointments,term limits for justices,-0.08,13,55,32,100,0.32
Supreme Court lifetime appointments,term limits for justices,-0.2,15,70,15,100,0.15
Supreme Court lifetime appointments,term limits for justices,-0.6,1,85,14,100,0.14
Supreme Court lifetime appointments,term limits for justices,-0.8,0,97,3,100,0.03
Supreme Court lifetime appointments,term limits for justices,-0.92,0,94,6,100,0.06
emergency powers for public health,individual freedom during emergencies,0.92,79,0,21,100,0.21
emergency powers for public health,individual freedom during emergencies,0.8,89,3,8,100,0.08
emergency powers for public health,individual freedom during emergencies,0.6,86,6,8,100,0.08
emergency powers for public health,individual freedom during emergencies,0.2,49,29,22,100,0.22
emergency powers for public health,individual freedom during emergencies,0.08,38,36,26,100,0.26
emergency powers for public health,individual freedom during emergencies,-0.08,24,58,18,100,0.18
emergency powers for public health,individual freedom during emergencies,-0.2,12,72,16,100,0.16
emergency powers for public health,individual freedom during emergencies,-0.6,0,94,6,100,0.06
emergency powers for public health,individual freedom during emergencies,-0.8,1,95,4,100,0.04
emergency powers for public health,individual freedom during emergencies,-0.92,0,98,2,100,0.02
right to die (euthanasia),preserve life at all costs,0.92,96,0,4,100,0.04
right to die (euthanasia),preserve life at all costs,0.8,97,1,2,100,0.02
right to die (euthanasia),preserve life at all costs,0.6,97,1,2,100,0.02
right to die (euthanasia),preserve life at all costs,0.2,89,2,9,100,0.09
right to die (euthanasia),preserve life at all costs,0.08,83,5,12,100,0.12
right to die (euthanasia),preserve life at all costs,-0.08,64,10,26,100,0.26
right to die (euthanasia),preserve life at all costs,-0.2,67,5,28,100,0.28
right to die (euthanasia),preserve life at all costs,-0.6,34,33,33,100,0.33
right to die (euthanasia),preserve life at all costs,-0.8,41,34,25,100,0.25
right to die (euthanasia),preserve life at all costs,-0.92,28,26,46,100,0.46
right to unionize gig workers,gig workers as independent contractors,0.92,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.8,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.6,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.2,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,0.08,100,0,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,-0.08,92,8,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,-0.2,92,8,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,-0.6,43,57,0,100,0.0
right to unionize gig workers,gig workers as independent contractors,-0.8,16,81,3,100,0.03
right to unionize gig workers,gig workers as independent contractors,-0.92,7,91,2,100,0.02
right to housing,housing as personal responsibility,0.92,100,0,0,100,0.0
right to housing,housing as personal responsibility,0.8,100,0,0,100,0.0
right to housing,housing as personal responsibility,0.6,100,0,0,100,0.0
right to housing,housing as personal responsibility,0.2,100,0,0,100,0.0
right to housing,housing as personal responsibility,0.08,100,0,0,100,0.0
right to housing,housing as personal responsibility,-0.08,99,1,0,100,0.0
right to housing,housing as personal responsibility,-0.2,98,2,0,100,0.0
right to housing,housing as personal responsibility,-0.6,85,15,0,100,0.0
right to housing,housing as personal responsibility,-0.8,47,53,0,100,0.0
right to housing,housing as personal responsibility,-0.92,9,91,0,100,0.0
right to a job,employment not guaranteed by state,0.92,100,0,0,100,0.0
right to a job,employment not guaranteed by state,0.8,99,0,1,100,0.01
right to a job,employment not guaranteed by state,0.6,100,0,0,100,0.0
right to a job,employment not guaranteed by state,0.2,100,0,0,100,0.0
right to a job,employment not guaranteed by state,0.08,100,0,0,100,0.0
right to a job,employment not guaranteed by state,-0.08,100,0,0,100,0.0
right to a job,employment not guaranteed by state,-0.2,100,0,0,100,0.0
right to a job,employment not guaranteed by state,-0.6,100,0,0,100,0.0
right to a job,employment not guaranteed by state,-0.8,98,0,2,100,0.02
right to a job,employment not guaranteed by state,-0.92,91,3,6,100,0.06
universal basic income,income based on work only,0.92,100,0,0,100,0.0
universal basic income,income based on work only,0.8,98,0,2,100,0.02
universal basic income,income based on work only,0.6,96,0,4,100,0.04
universal basic income,income based on work only,0.2,89,0,11,100,0.11
universal basic income,income based on work only,0.08,85,0,15,100,0.15
universal basic income,income based on work only,-0.08,77,0,23,100,0.23
universal basic income,income based on work only,-0.2,67,1,32,100,0.32
universal basic income,income based on work only,-0.6,43,12,45,100,0.45
universal basic income,income based on work only,-0.8,20,31,49,100,0.49
universal basic income,income based on work only,-0.92,8,38,54,100,0.54
healthcare as a right,healthcare as a market service,0.92,99,0,1,100,0.01
healthcare as a right,healthcare as a market service,0.8,98,0,2,100,0.02
healthcare as a right,healthcare as a market service,0.6,98,0,2,100,0.02
healthcare as a right,healthcare as a market service,0.2,98,0,2,100,0.02
healthcare as a right,healthcare as a market service,0.08,99,0,1,100,0.01
healthcare as a right,healthcare as a market service,-0.08,96,0,4,100,0.04
healthcare as a right,healthcare as a market service,-0.2,91,1,8,100,0.08
healthcare as a right,healthcare as a market service,-0.6,59,26,15,100,0.15
healthcare as a right,healthcare as a market service,-0.8,19,65,16,100,0.16
healthcare as a right,healthcare as a market service,-0.92,5,80,15,100,0.15
free higher education,pay-for-access higher education,0.92,94,0,6,100,0.06
free higher education,pay-for-access higher education,0.8,99,0,1,100,0.01
free higher education,pay-for-access higher education,0.6,99,0,1,100,0.01
free higher education,pay-for-access higher education,0.2,97,0,3,100,0.03
free higher education,pay-for-access higher education,0.08,95,0,5,100,0.05
free higher education,pay-for-access higher education,-0.08,93,0,7,100,0.07
free higher education,pay-for-access higher education,-0.2,85,1,14,100,0.14
free higher education,pay-for-access higher education,-0.6,55,18,27,100,0.27
free higher education,pay-for-access higher education,-0.8,39,25,36,100,0.36
free higher education,pay-for-access higher education,-0.92,28,44,28,100,0.28
internet access as a right,internet as a private service,0.92,100,0,0,100,0.0
internet access as a right,internet as a private service,0.8,100,0,0,100,0.0
internet access as a right,internet as a private service,0.6,100,0,0,100,0.0
internet access as a right,internet as a private service,0.2,100,0,0,100,0.0
internet access as a right,internet as a private service,0.08,100,0,0,100,0.0
internet access as a right,internet as a private service,-0.08,96,4,0,100,0.0
internet access as a right,internet as a private service,-0.2,91,9,0,100,0.0
internet access as a right,internet as a private service,-0.6,43,56,1,100,0.01
internet access as a right,internet as a private service,-0.8,10,90,0,100,0.0
internet access as a right,internet as a private service,-0.92,6,94,0,100,0.0
privacy over national security,national security over privacy,0.92,98,0,2,100,0.02
privacy over national security,national security over privacy,0.8,98,0,2,100,0.02
privacy over national security,national security over privacy,0.6,97,1,2,100,0.02
privacy over national security,national security over privacy,0.2,90,2,8,100,0.08
privacy over national security,national security over privacy,0.08,85,5,10,100,0.1
privacy over national security,national security over privacy,-0.08,63,17,20,100,0.2
privacy over national security,national security over privacy,-0.2,68,16,16,100,0.16
privacy over national security,national security over privacy,-0.6,37,42,21,100,0.21
privacy over national security,national security over privacy,-0.8,25,54,21,100,0.21
privacy over national security,national security over privacy,-0.92,6,84,10,100,0.1
free public transport,user-funded transport,0.92,100,0,0,100,0.0
free public transport,user-funded transport,0.8,100,0,0,100,0.0
free public transport,user-funded transport,0.6,100,0,0,100,0.0
free public transport,user-funded transport,0.2,98,1,1,100,0.01
free public transport,user-funded transport,0.08,94,3,3,100,0.03
free public transport,user-funded transport,-0.08,87,9,4,100,0.04
free public transport,user-funded transport,-0.2,69,28,3,100,0.03
free public transport,user-funded transport,-0.6,33,66,1,100,0.01
free public transport,user-funded transport,-0.8,10,87,3,100,0.03
free public transport,user-funded transport,-0.92,1,98,1,100,0.01
right to unionize,freedom to avoid unions,0.92,100,0,0,100,0.0
right to unionize,freedom to avoid unions,0.8,100,0,0,100,0.0
right to unionize,freedom to avoid unions,0.6,100,0,0,100,0.0
right to unionize,freedom to avoid unions,0.2,100,0,0,100,0.0
right to unionize,freedom to avoid unions,0.08,100,0,0,100,0.0
