Model,Opinion_A,beta,h,M,se_M,z_M,bic_smooth,bic_jump,delta_bic
gemma-3-12b-it,minimum wage increase,4.680655543002359,0.027618620533101768,0.0023911968874250344,0.0012940591498259027,1.8478265755833,64.3330245042284,62.17650178784943,2.156522716378973
gemma-3-12b-it,money as speech (Citizens United),5.645043778162165,-0.48556694214340285,0.0012079319860573761,0.0127812473765059,0.09450814544734969,20.86107278379827,22.49574905929223,-1.634676275493959
gemma-3-12b-it,morning person,4.996179716753668,0.020552071359209265,0.001819344762468076,0.001121763574063169,1.6218611519700004,64.91125138055617,64.07857418608013,0.8326771944760338
gemma-3-12b-it,multiculturalism,4.132926381225745,0.5189481163683112,0.0013799266073597908,0.0188430305917584,0.07323273189204213,59.352797158518655,60.074673507780446,-0.721876349261791
gemma-3-12b-it,net neutrality,8.010128055374226,0.1886046906365158,0.0006327195276257555,0.0009146988911587538,0.6917243846488293,31.876559199771517,33.64274541659302,-1.766186216821506
gemma-3-12b-it,nuclear power essential,4.823561730325823,0.9570865351231784,-0.0003428305568132382,0.0009953427295096302,-0.3444346822949504,8.02433730604505,10.135548972577045,-2.111211666531995
gemma-3-12b-it,open borders,6.596270655276533,0.5726192619429525,-0.0006393471050226963,0.002357161342589783,-0.27123603864988466,24.342946116462848,26.07033631697522,-1.727390200512371
gemma-3-12b-it,pizza,4.788941261454508,-0.012832787449022965,0.002070545413325126,0.0012065603772832643,1.7160727737365635,49.53907726414426,48.156467533707485,1.3826097304367764
gemma-3-12b-it,pornography acceptable,5.272266962614844,0.1437652356090946,0.001154320981011191,0.0017327719426359347,0.6661701708161375,17.279818246642773,18.851145695762533,-1.5713274491197602
gemma-3-12b-it,privacy over government surveillance,4.26134990051951,0.49282185878068685,0.0018642097525866411,0.021959791022165876,0.08489196234631452,49.70254064752618,50.19181694528484,-0.4892762977586642
gemma-3-12b-it,privacy over national security,5.956931944468256,0.4317778348971342,0.001131935066127173,0.015805479601827353,0.07161662250326804,57.459294540839046,58.48389755324702,-1.0246030124079724
gemma-3-12b-it,pro-EU,4.155763991949603,0.8002999733469507,-0.0006388352736795182,0.002199821806856814,-0.2904031916077373,56.012701397903214,57.71751782318175,-1.704816425278537
gemma-3-12b-it,pro-UN,6.584334092339472,1.2099541916937837,-0.00010862672968567038,0.0008231370067906443,-0.13196676712325045,7.320104341002736,9.603850989842977,-2.283746648840241
gemma-3-12b-it,pro-immigration,5.7010105133055,1.3130693381149057,-9.456762051721601e-05,0.0008378943752115777,-0.11286341490636768,7.5148302777345455,9.803422407430661,-2.2885921296961156
gemma-3-12b-it,pro-life,8.005186216305072,-0.21266076231206554,0.0003563095460829032,0.0011456829865249796,0.3110018655017659,42.9310843414127,45.0935813798108,-2.162497038398101
gemma-3-12b-it,pro-vaccine mandates,5.138992662255807,0.6820341982530681,-0.0008074535020138839,0.0019623343964717786,-0.4114759968870047,26.871425448422833,28.392254863049615,-1.5208294146267818
gemma-3-12b-it,progressive,7.045217730079815,0.5459131109828331,-0.0006144910238990991,0.003385881931232901,-0.1814862527339648,32.57300027202378,34.35190382283611,-1.7789035508123234
gemma-3-12b-it,property rights above all,3.4540233204368325,-0.45272253694651243,0.00038901372061662205,0.02455503387189156,0.015842524292419353,8.99374858402564,11.192362980690074,-2.198614396664434
gemma-3-12b-it,public education,8.601587374903275,0.4922059853611821,-0.00046565925355479554,0.002855414047541551,-0.1630794153848609,12.420527466339939,14.428774442486297,-2.008246976146358
gemma-3-12b-it,qualified immunity for police,4.844586974418642,-0.8936147964397678,-0.0005477749652334644,0.0011539920774146632,-0.47467827202130164,10.67345010448195,12.50043994484013,-1.8269898403581806
gemma-3-12b-it,rehabilitative justice,5.366076985740938,0.5447386700055217,0.0009172720941215847,0.008362574058818482,0.10968776930044703,10.432363621884319,12.405049827279527,-1.972686205395208
gemma-3-12b-it,religious freedom for businesses,4.402856840834431,0.13430567733299095,0.002311022868682021,0.0018470143352617018,1.2512208619943246,20.01321507782602,19.58954519249965,0.42366988532636896
gemma-3-12b-it,religious schools public funding,12.337893783279759,-0.1730953964943741,0.0006784401808388572,0.0008981603884430561,0.7553664017792193,35.20712537848352,36.88741474603769,-1.680289367554174
gemma-3-12b-it,remote work future,5.685855391544223,0.669013909098109,-0.00047072908642228087,0.0015143221296903037,-0.3108513553312137,12.11396272987054,14.096239234261379,-1.982276504390839
gemma-3-12b-it,renewable energy,72.90110525298897,0.946692464275332,-1.2140433416164458e-10,0.0007302962312402115,-1.6623984756907756e-07,6.907755278982373,9.210340371976361,-2.302585092993988
gemma-3-12b-it,reparations for slavery,2.9792623769667514,1.3955308392126844,-0.0003539821942685303,0.001828642076425627,-0.19357653355567814,21.127214433635636,23.22970604861153,-2.102491614975893
gemma-3-12b-it,right to a job,3.9370478630635306,0.33474500446942607,0.0005643874647161447,0.02180762528038511,0.025880280748577584,34.87665825558612,36.96128831779525,-2.084630062209129
gemma-3-12b-it,right to abortion,3.8769751002157804,0.039679850205040675,0.009078406258748107,0.00887751902275114,1.0226287587198786,55.74913987651941,46.451473320008716,9.297666556510691
gemma-3-12b-it,right to die (euthanasia),11.254273328164693,0.2096391770142776,0.00040065942208486406,0.0008678934003349496,0.46164589099333625,26.311896029727272,28.362924362455832,-2.05102833272856
gemma-3-12b-it,right to die,4.722307311853791,0.43165808743848877,0.0017347058327975002,0.014093664353597645,0.1230840886568075,35.62968003267142,36.39581844898645,-0.7661384163150231
gemma-3-12b-it,right to housing,6.910234090543051,0.5660974036721312,-0.0005099789949365917,0.0020046294500239,-0.25440062996705526,19.86139250793496,21.79777486826263,-1.93638236032767
gemma-3-12b-it,right to refuse service based on beliefs,5.279008369551221,0.1856084926134134,0.001385672030090275,0.0015036062568383275,0.9215657515312314,17.73869242928619,18.742359619373005,-1.0036671900868157
gemma-3-12b-it,right to unionize gig workers,7.188087111652827,0.5488846306601431,-0.0005590128694841002,0.002341492609055308,-0.23874210293135964,18.10328810684467,19.970011888563366,-1.8667237817186972
gemma-3-12b-it,right to unionize,6.610487199625213,0.6817299883883101,-0.0007366223235498226,0.0011147147221844426,-0.6608168968167084,15.45242582729015,16.894526750891867,-1.4421009236017177
gemma-3-12b-it,science-based policy,5.396732728569394,0.6928329355024623,-0.0004599449824442696,0.0015080552451582452,-0.3049921307067276,14.279572260248838,16.275410903298738,-1.9958386430499004
gemma-3-12b-it,secularism,5.066087008820926,0.5265259143428108,0.001603950525659087,0.0199406207996694,0.0804363385560032,53.76685752000859,54.623827885877276,-0.8569703658686834
gemma-3-12b-it,smartphone use for kids,8.791858466297464,-0.16212341505125963,0.0005638128383773909,0.013737616058089245,0.04104153413469405,39.658455818053916,41.68258561198709,-2.0241297939331773
gemma-3-12b-it,states’ rights on drug policy,5.645743672039999,0.0575325102483178,0.0012513355818284963,0.0010000222467528416,1.2513077442943803,28.24873340383639,28.708386782227,-0.45965337839060894
gemma-3-12b-it,statues of controversial figures,2.5637643076676238,-0.3340974637082166,0.016660587512326026,0.060448356952478195,0.27561687946992236,51.2119636761971,28.746126951587577,22.465836724609524
gemma-3-12b-it,sweet,3.8979698630892776,0.2255867592034948,0.001685752072940406,0.023120932734040468,0.07291021051492912,34.16262007378131,35.15499856166477,-0.9923784878834567
gemma-3-12b-it,tax the rich,4.763939921212789,-0.04767757006537722,0.0019092961704896784,0.001262749045261282,1.5120155328207878,26.307721977503594,25.654497934451282,0.6532240430523117
gemma-3-12b-it,union support,7.468998279299783,0.24264847018822755,0.00038449317508450144,0.0011595111093156535,0.3315993887384402,34.154834946487675,36.30075618881895,-2.1459212423312763
gemma-3-12b-it,universal basic income,5.146060925507377,0.5544874658262261,0.0011395120881500004,0.01250346765880104,0.09113568485522587,17.1468005814706,18.784715943469408,-1.6379153619988074
gemma-3-12b-it,universal healthcare,5.848622681110936,0.45576096655861553,0.000912529651590346,0.011867849766446892,0.07689090016712839,31.920203908485593,33.38417963777272,-1.4639757292871245
gemma-3-12b-it,unrestricted gun ownership,5.602693458269401,0.0023634700523305226,0.0011247561920348628,0.00099543836040361,1.1299104362211034,14.521775592595827,15.36922757144314,-0.8474519788473138
gemma-3-12b-it,vaccination choice,4.2285218565303575,0.17621515100032775,-9.271315972750288e-05,0.009179894588112037,-0.010099588708520292,13.686424255288056,15.984955270340778,-2.2985310150527223
gemma-3-12b-it,veganism,4.101782307886048,1.1702909131133319,-0.00022673528247095113,0.0010222326123295873,-0.22180400012306334,7.068670896428156,9.292593323106832,-2.2239224266786763
gemma-3-12b-it,voting as a duty,3.337278936626511,0.10859990124423681,0.016305567517221932,0.04528146225942176,0.36009366092918554,107.6359998770921,95.8286073007532,11.807392576338898
gemma-3-12b-it,welfare programs,4.383541446217208,-0.14293368910208662,0.0024159579128687526,0.002015318538326764,1.198797047177774,21.769712027020415,21.158222656503387,0.6114893705170275
gemma-3-27b-it,AI development freedom,3.4967015809740984,0.35390039591853434,0.001867032869834125,0.016703803054451,0.111772921636347,19.418843735303497,20.757631723363346,-1.338787988059849
gemma-3-27b-it,Israel support,6.567903804031225,-0.3098707703775351,0.0006830188885881752,0.0012780455925135612,0.5344245092578165,13.206900183524727,15.181358661847753,-1.974458478323026
gemma-3-27b-it,LGBTQ+ rights,5.439309252389642,0.871032948892587,-0.00033774901951328745,0.0009460452784069561,-0.35701147420979934,7.718137770517328,9.832769273647358,-2.1146315031300302
gemma-3-27b-it,Supreme Court lifetime appointments,3.4562909710741665,-1.0136497769952113,-0.00035701048487760047,0.0019978695758398964,-0.17869559114113578,22.99098583368322,25.104720586004127,-2.1137347523209087
gemma-3-27b-it,affirmative action constitutional,9.84468912707665,0.5644343322786991,0.0005766260651810426,0.004950469669175023,0.11647906233453101,30.837925206734262,32.790952704510445,-1.9530274977761835
gemma-3-27b-it,affirmative action,6.382705864303277,0.11919084222891875,0.0008805075141490992,0.0009393673097712253,0.9373410219731184,27.99458279499795,29.300013026968152,-1.3054302319702025
gemma-3-27b-it,animal rights,5.560008201494635,0.8003382257260712,-0.0005667492446712522,0.001068863581918759,-0.530235339905452,12.514783437894511,14.303216943243559,-1.7884335053490474
gemma-3-27b-it,anti-censorship,4.132175268333746,0.8934836431544617,-0.0003555113674172891,0.0015958273555744301,-0.222775581691492,11.237220477901193,13.354204999880345,-2.116984521979152
gemma-3-27b-it,big government,3.969049387188754,-0.17209989257683603,0.0023272412018736873,0.009662795469743655,0.24084554093696725,25.817707453342038,25.614780753314523,0.20292670002751478
gemma-3-27b-it,cancel culture necessary,4.4151406298594384,-0.6511182497981248,0.001204688054896768,0.009402267511982115,0.12812739622240388,17.045296415095834,18.591407404045484,-1.5461109889496498
gemma-3-27b-it,capitalism,5.386949467700033,-0.030774060646829436,0.001590704312385875,0.0010496565461869172,1.5154521906850575,32.208400839194184,31.713352784352534,0.49504805484165004
gemma-3-27b-it,cats,3.6934326567036964,0.031011610314788572,0.006982605973057554,0.012097259216088969,0.5772056172666707,28.73552297365461,23.89405618612619,4.841466787528422
gemma-3-27b-it,city life,5.805850256167513,-0.07327241733007665,0.0011244095502169593,0.000978205211538557,1.1494618275938713,32.12425959293425,32.890399251130894,-0.7661396581966429
gemma-3-27b-it,climate change believer,4.740022640986181,0.4903275229085148,0.0010376177218266321,0.010644052160583046,0.09748333681312915,15.933406791923847,17.76573192014821,-1.8323251282243618
gemma-3-27b-it,coffee,4.096930078992667,-0.11531590180377377,0.003056146282309544,0.010570209534875547,0.2891282592105708,54.86154468152745,52.86745756342053,1.9940871181069184
gemma-3-27b-it,college for most,3.79743720171106,-0.2241462380553283,0.002170952065732156,0.02327422171368006,0.09327710685406591,30.6041114924931,30.8568731334588,-0.2527616409657014
gemma-3-27b-it,constitutional right to a job,5.329851281008425,-0.09529513351682606,0.0007645985667167908,0.0013729974390814328,0.5568827333198269,12.032798774260897,13.997032966590528,-1.9642341923296307
gemma-3-27b-it,constitutional right to abortion,5.478062038933262,0.5047889320749956,0.0011385398353686586,0.013381093791563955,0.08508570772341835,24.21391334717071,25.979531330446,-1.7656179832752912
gemma-3-27b-it,constitutional right to housing,6.42299041118923,0.5945027135637182,-0.00053879713070704,0.001806141885194436,-0.2983138451766966,12.197158035958246,14.086025894733787,-1.8888678587755408
gemma-3-27b-it,corporate constitutional rights,6.343627459866004,-0.41679426093794264,0.0008121229207281647,0.00828326820485075,0.09804377941699131,20.884703139787913,22.503909085861988,-1.619205946074075
gemma-3-27b-it,corporate personhood,4.063483790861306,0.009171577181153382,0.0033375407957244095,0.00232269162709875,1.4369280694800184,15.880736308164451,15.118239717538291,0.76249659062616
gemma-3-27b-it,corporate regulation,2.3150235835379407,0.16046065812417365,-0.007886883071743614,0.04914403036883028,-0.16048506832980244,33.9976572829952,36.20117179686543,-2.203514513870232
gemma-3-27b-it,defund the police,5.4909075608537945,-0.021468090244356607,0.0011201403142966151,0.006857019987492356,0.16335672294084352,22.159644260863054,23.740610173431502,-1.5809659125684483
gemma-3-27b-it,digital privacy,5.406001910572634,1.0263785319008147,-8.513959885462623e-05,0.0008577361944340657,-0.09926082099263787,6.922652543974115,9.215368208493885,-2.29271566451977
gemma-3-27b-it,drag shows for kids,1.975884980764567,0.5776138504847339,0.14070757852028964,0.05862314443751538,2.400205240956762,137.16391897013912,49.04026973898688,88.12364923115224
gemma-3-27b-it,electoral college protects democracy,4.3985527673429035,-0.13315821423485458,0.0012720740395639257,0.007949630346439177,0.16001675350020736,20.210842903540545,21.630475664501006,-1.4196327609604609
gemma-3-27b-it,emergency powers for public health,5.805283424070496,-0.2323483420980057,0.0008556517881923301,0.0021521098168650723,0.39758741932544034,20.053650249730676,21.745432723403468,-1.6917824736727916
gemma-3-27b-it,environmental regulation,4.970518355646698,0.5445363158183565,0.001398003923489588,0.017196856660155774,0.08129415457236966,44.301249387567935,45.65024201557314,-1.348992628005206
gemma-3-27b-it,federal voting rights protections,4.433679335101943,0.9474655457907708,-0.0005931270581741673,0.0012686308393037853,-0.46753321754315136,14.00304740221123,15.75057239514733,-1.7475249929360999
gemma-3-27b-it,free higher education,9.784378813625835,0.27235768616740524,0.00024469386113032713,0.001136587362513406,0.2152882120642451,17.15357356728167,19.3818838873598,-2.22831032007813
gemma-3-27b-it,free public transport,9.650889799196516,0.28194545302566915,0.00013194785378500782,0.0072421059501811495,0.018219542035519013,16.481198085873118,18.766292043609862,-2.285093957736745
gemma-3-27b-it,free speech absolutism,5.265643678985903,-0.008637804113845047,0.001824745872464958,0.0010827857679014269,1.6852325977663538,38.17078486365185,36.932440756598176,1.2383441070536776
gemma-3-27b-it,free speech protection,4.576875677269074,0.6351355785893017,0.0011317361896116868,0.009730538686870932,0.11630766045241647,17.202232574560075,18.85687954698719,-1.6546469724271162
gemma-3-27b-it,freedom of religion,4.988499885098441,0.04782458818157638,0.0012454931309869646,0.0011434001472398656,1.0892889370300927,19.86606714632232,20.778057877654177,-0.9119907313318585
gemma-3-27b-it,freedom of speech includes hate speech,23.62867664807625,-0.5664492972979436,5.557229665352725e-05,0.0008399790027597343,0.06615914977748917,15.601711969723059,17.899965789654246,-2.298253819931187
gemma-3-27b-it,freedom of speech,5.7051945003574325,0.7335784187971064,-0.0009669347054552035,0.0012878334368571025,-0.7508227988046052,40.19401924904403,41.03631640408806,-0.8422971550440295
gemma-3-27b-it,freedom to homeschool,5.368582259572665,0.30150675929092946,0.0008751544035129849,0.0020040639650440377,0.4366898556023655,16.727580164904435,18.401245336131396,-1.6736651712269612
gemma-3-27b-it,freedom to protest,6.30616546407369,0.700241576914704,-0.0009444718003473111,0.001172672698024031,-0.8054010312841414,19.2937787132891,20.420551795051928,-1.1267730817628276
gemma-3-27b-it,gender self-identification,3.216006321501388,0.34549148634970334,0.0008339876385466302,0.030600112088604678,0.027254398158142786,20.727108799089304,22.723817965603686,-1.996709166514382
gemma-3-27b-it,globalism,3.1023472790738156,0.3821164258166653,0.0029368080197329158,0.03564019786875554,0.08240156327267499,19.952405477781994,18.265794378729062,1.6866110990529322
gemma-3-27b-it,gun control,4.1861080173713034,-0.07587948775220678,0.003464873249818592,0.0032555891339472354,1.0642845602625568,30.240234023827522,29.110333374279843,1.1299006495476789
gemma-3-27b-it,gun ownership as right,5.037310212273588,-0.08825517226740076,0.0012033083059603512,0.0011982766746094283,1.0041990564095415,10.799826261549846,11.933707064373358,-1.1338808028235121
gemma-3-27b-it,healthcare as a right,9.481609336366494,0.5500481468857717,0.0005963550089499051,0.00511131554156854,0.11667348730477674,36.46950567053458,38.4064565784375,-1.9369509079029186
gemma-3-27b-it,internet access as a right,9.51050218342046,0.5297869211423073,0.0001920358064177012,0.0008934319964528316,0.21494171596734354,12.219208177392314,14.468111349738876,-2.2489031723465622
gemma-3-27b-it,legal sex work,5.543246741103796,0.6264231561812154,0.0004705594418872017,0.009206343667651317,0.05111252185171237,14.680767824607383,16.85042141690029,-2.1696535922929066
gemma-3-27b-it,liberal,3.458850076646553,0.3237148136045637,0.0025630394992422626,0.024927601367034157,0.10281933915357731,17.770653132928643,17.94576690415536,-0.1751137712267159
gemma-3-27b-it,mandatory military service,4.4482954642371055,-0.23507768263102052,0.00028941990550190524,0.0091004339549774,0.031802868625139535,11.112571343492359,13.357917374562088,-2.2453460310697295
gemma-3-27b-it,mandatory voting,4.422481411446913,0.1733695678286516,0.002102998168706008,0.0021941278324201004,0.9584665659094359,24.512705268615857,24.150166804736152,0.3625384638797051
gemma-3-27b-it,marijuana legalization,6.933820694870821,0.8477184764013345,-0.00012636415268534891,0.0008712918041486273,-0.1450308060785952,11.113916419421178,13.395409014538934,-2.281492595117756
gemma-3-27b-it,mask mandates,1.4953265033873562,1.219395683229762,0.2082873200540615,0.0443971343515888,4.691458651466043,133.6030941011993,64.95744990903049,68.64564419216882
gemma-3-27b-it,meat consumption moral,4.068228244587314,0.02463636302761098,0.00524984948464769,0.0025605415319172892,2.0502887452548735,30.458682740214886,24.291550638619285,6.167132101595602
gemma-3-27b-it,minimum wage increase,5.825858743578211,0.2067948396557547,0.0006427174686746329,0.0011893245368594112,0.5404054560009535,11.492600581658603,13.385281837160793,-1.8926812555021897
gemma-3-27b-it,money as speech (Citizens United),7.124951922676046,-0.667661445075169,-0.0005582360931731867,0.001013039926419169,-0.5510504360340517,9.953126964334395,11.752704894721296,-1.799577930386901
gemma-3-27b-it,morning person,5.8121784510281715,0.08493672801216424,0.0013632546135914705,0.0012447895347984337,1.095168761851954,39.82997559303296,40.650742816018415,-0.8207672229854523
gemma-3-27b-it,multiculturalism,5.319537343111492,0.6869373221965234,-0.0005310557671113192,0.0016783734608966446,-0.3164109654281658,15.03882780545415,16.933601757486972,-1.8947739520328213
gemma-3-27b-it,net neutrality,5.000162009233867,0.6775633974639128,-0.0007731512146230352,0.0022179382015860482,-0.3485900617384896,46.241232225282594,47.678538534454646,-1.437306309172051
gemma-3-27b-it,nuclear power essential,6.219544787654805,0.8919981118858101,-0.00012597095787528502,0.0008815716994421796,-0.14289360463249215,9.857766335255302,12.140071324414938,-2.282304989159636
gemma-3-27b-it,open borders,9.199981453947332,0.5765958718409947,-0.0006137624793433474,0.001218161660050359,-0.5038432085590138,19.42047538053802,21.244209623305906,-1.8237342427678875
gemma-3-27b-it,pizza,4.739379187624104,-0.03983625407230554,0.002849292004148057,0.0016673313933261147,1.708893634194748,35.41117281533883,33.3065955435041,2.104577271834728
gemma-3-27b-it,pornography acceptable,3.7917373281653757,-0.09804982621215493,0.005773996883647454,0.003877369672234525,1.4891530526466166,31.27284697292535,25.846774770120646,5.426072202804704
gemma-3-27b-it,privacy over government surveillance,4.917801239231583,0.5471763362876865,0.0015785680684518803,0.017160248877661956,0.09198981201879611,40.24071701980044,41.137693635291996,-0.8969766154915533
gemma-3-27b-it,privacy over national security,4.24514247611987,0.5168978077085173,0.0015713683255052643,0.019263781433345298,0.08157112511592614,28.037066972149642,29.13128628596061,-1.0942193138109673
gemma-3-27b-it,pro-EU,6.316111175966091,0.686268752338548,-0.0011132668418744735,0.0012381704940911218,-0.899122412613835,27.032113245307553,27.71363120910094,-0.6815179637933859
gemma-3-27b-it,pro-UN,5.512198060036141,0.6878635895467149,0.0003402523055662214,0.008529975274619864,0.039889014283383685,13.980698074237594,16.200619726950563,-2.2199216527129693
gemma-3-27b-it,pro-immigration,4.509693597697407,1.0940557226272662,-7.915794941077442e-05,0.0011832559621202498,-0.06689841584988346,10.960842919455242,13.258941050021528,-2.298098130566286
gemma-3-27b-it,pro-life,4.338690604038752,-0.9488928247984437,-0.000866167414312339,0.0015113002151118317,-0.5731273016779431,25.142921023555523,26.499085099881377,-1.3561640763258538
gemma-3-27b-it,pro-vaccine mandates,11.365685498625485,0.6189493944193238,0.0008441594168034236,0.004230495229207445,0.1995415125338816,28.701243386116527,30.59812015422289,-1.8968767681063632
gemma-3-27b-it,progressive,3.770219391402539,0.26963513870911143,0.001274476475179913,0.015340329536410232,0.08308012368019517,15.480169576629386,16.846074906614334,-1.3659053299849475
gemma-3-27b-it,property rights above all,6.196435458737235,-0.25580612055155055,0.0006725989454647466,0.001281446109670533,0.5248749365181463,13.913808154800838,15.765865774369576,-1.852057619568738
gemma-3-27b-it,public education,6.138116397738233,0.4291105898640355,0.0016041247356486075,0.008651899539140591,0.18540723090827152,26.230764060026715,27.64238545949163,-1.4116213994649165
gemma-3-27b-it,qualified immunity for police,5.989280537176445,-0.7140237348380615,-0.0008991697435000287,0.0012255292341348794,-0.7336991386702961,26.216639169897945,27.25133648210352,-1.0346973122055765
gemma-3-27b-it,rehabilitative justice,4.700250669398693,0.5892559783443163,0.0009523293610906546,0.0096805127263968,0.09837592160731787,22.417982150836075,23.785886731236708,-1.3679045804006336
gemma-3-27b-it,religious freedom for businesses,5.596838998141662,0.04911443142484606,0.0012698201457850553,0.0010013082593599248,1.2681610622055328,25.442527153335632,25.852348298146456,-0.40982114481082377
gemma-3-27b-it,religious schools public funding,5.442879856429852,-0.6350698962209596,-0.0011830260418391112,0.002673291293372337,-0.44253540374447287,45.92779984300611,46.64375314868359,-0.7159533056774734
gemma-3-27b-it,remote work future,5.830310046141706,0.44532034939603815,0.0014507530347004042,0.009544481406402966,0.15199914724828933,43.54562511454568,44.87080517341877,-1.3251800588730944
gemma-3-27b-it,renewable energy,5.91781220839918,0.7872394040561038,-0.00044288638301791104,0.0009842717942415292,-0.4499635015541568,8.533996228981799,10.517792346659132,-1.9837961176773327
gemma-3-27b-it,reparations for slavery,12.143829318704018,0.8906288641135026,-0.0002738509280568932,0.0007726359130811986,-0.3544372238209867,8.004582908968409,10.164197321353479,-2.1596144123850696
gemma-3-27b-it,right to a job,4.316192040520981,0.5361904864951514,0.0012825673863631657,0.01677887941656033,0.07643939470101346,19.686891532000846,21.217161292022055,-1.5302697600212092
gemma-3-27b-it,right to abortion,4.263272451744112,0.025992888587180015,0.003162490963097948,0.002524556017534852,1.252691935188675,14.855100510160323,13.783293333252793,1.0718071769075301
gemma-3-27b-it,right to die (euthanasia),10.638988630632024,0.5892998092302549,0.0005605558707820581,0.0042099269830079,0.13315097222459504,23.260572167545778,25.229417166915933,-1.9688449993701553
gemma-3-27b-it,right to die,7.31046810726389,0.5432228752399256,-0.0005308350201502461,0.0025127957214238594,-0.2112527554963568,14.942831288910028,16.853974428230266,-1.911143139320238
gemma-3-27b-it,right to housing,5.537219125981196,0.5452032360256883,0.0007594458596661142,0.008079975305377655,0.09399111147786088,15.439928886575444,17.545048020776683,-2.1051191342012388
gemma-3-27b-it,right to refuse service based on beliefs,5.983942483833055,-0.08159837562745116,0.0009611202937885613,0.00095377767660798,1.0076984577859849,21.752547952145967,22.898985537401693,-1.1464375852557254
gemma-3-27b-it,right to unionize gig workers,7.234983362257111,0.6386839262605081,-0.0007659205625090646,0.0011478240426470718,-0.6672804663881454,19.00268415262654,20.38428662043036,-1.3816024678038197
gemma-3-27b-it,right to unionize,6.418166209312949,0.40865262470979663,0.0011036885508049349,0.0017819427336636128,0.6193737486365734,13.125008364745847,14.430841378951111,-1.3058330142052643
gemma-3-27b-it,science-based policy,5.160974408532822,1.024538668267467,-0.00012529009487399854,0.0008808352137531994,-0.14224010679607488,7.389941637470486,9.672517878577619,-2.282576241107133
gemma-3-27b-it,secularism,4.380056136333872,0.1286152019447543,0.0014238986852909208,0.013787133837276056,0.10327735279113259,25.71276388722633,26.981737912889017,-1.2689740256626862
gemma-3-27b-it,smartphone use for kids,4.299518563440213,-0.21012646673589966,0.000868877669403176,0.01301864387929713,0.06674102751861173,14.861190415542032,16.887174632224788,-2.0259842166827564
gemma-3-27b-it,states’ rights on drug policy,6.244004351167414,0.1134005254211639,0.000965055620720429,0.0009462626702359201,1.0198601837266004,30.83374486502958,31.94361838189507,-1.1098735168654912
gemma-3-27b-it,statues of controversial figures,10.341251307940594,-0.576800783340389,0.0005144919679873382,0.00396526143860365,0.12974982254096074,20.17364921818487,22.130656107327958,-1.9570068891430878
gemma-3-27b-it,sweet,3.7535115724961132,0.5921099756238707,0.0025050588777632216,0.023547595766253347,0.10638278755206443,46.512223826876166,46.23228220024414,0.2799416266320236
gemma-3-27b-it,tax the rich,4.759527287730419,0.09577216701614599,0.0019869332023070233,0.0013887150591465947,1.430770977257243,20.17348356835409,19.466076123739516,0.7074074446145744
gemma-3-27b-it,union support,8.834961639738328,0.4779596454309187,-0.0006517864905759139,0.0044108413585572165,-0.14776919811713946,25.55685839750122,27.40837873526921,-1.8515203377679903
gemma-3-27b-it,universal basic income,5.525814591302375,0.7330395634527742,-0.0003573371256593985,0.0012690084703489497,-0.28158765997924234,14.522003698757418,16.66919289099222,-2.147189192234803
gemma-3-27b-it,universal healthcare,9.379742271406537,0.5438057643700402,0.00054685564411809,0.0038319693136227993,0.14270877435630733,20.525150162562042,22.44793592163459,-1.9227857590725463
gemma-3-27b-it,unrestricted gun ownership,4.324466521197281,-0.5258498848336675,0.0010560259433344467,0.014876095140499469,0.07098811437817884,51.432922905956914,53.02922673515201,-1.5963038291950937
gemma-3-27b-it,vaccination choice,3.3779022425948333,0.2718059963363641,0.0037598084418375677,0.015111604267304547,0.24880273300779096,39.12916127989491,35.45838690751702,3.670774372377892
gemma-3-27b-it,veganism,4.79608924540124,0.8494802760369403,-0.0008421437674312501,0.0013937047120061597,-0.6042483462791995,37.143862352112905,38.34399603513989,-1.2001336830269835
gemma-3-27b-it,voting as a duty,1.941023297615616,0.6759167835713447,0.04059573567225878,0.05131817901273055,0.7910595514737215,106.64150808100135,55.17338297408459,51.46812510691676
gemma-3-27b-it,welfare programs,4.83704617709749,-0.04960029154752836,0.0018564547288364953,0.0015417932409776867,1.2040879927967998,21.360274616237145,21.493175968113178,-0.1329013518760327
Qwen2.5-14B-Instruct,AI development freedom,4.860214601240176,0.15757440560467997,0.0011364967301659447,0.0014809306995679727,0.7674206027989637,22.549659986602094,24.106420016056084,-1.55676002945399
Qwen2.5-14B-Instruct,Israel support,3.833915436376302,-0.20864460613354757,0.0028307273976644295,0.003281436646611021,0.862648803714656,50.306009814889364,50.34387176846427,-0.03786195357490385
Qwen2.5-14B-Instruct,LGBTQ+ rights,3.6849439765763665,0.18173854181439897,0.0028524097571026286,0.0037016647985938424,0.77057483924157,52.83616163161038,50.95725130670452,1.8789103249058599
Qwen2.5-14B-Instruct,Supreme Court lifetime appointments,3.495125657637876,-0.13365533126320583,0.005417767993297168,0.0037820164061051057,1.432507797838094,62.44050038890289,54.7383805936148,7.702119795288091
Qwen2.5-14B-Instruct,affirmative action constitutional,6.881080467557522,0.33057591903959993,0.000676618074741581,0.0010508518541572337,0.6438757966356903,35.81532928794323,37.68000747868462,-1.8646781907413938
Qwen2.5-14B-Instruct,affirmative action,3.8932680396090626,-0.003699076787039909,0.0030884529942626074,0.0018616348738454726,1.659000396722783,27.185851228667477,25.342174595768327,1.8436766328991503
