Model,Opinion_A,beta_clip,h_clip,meta_clip,beta_ac,h_ac,meta_ac,beta_unw,h_unw,meta_unw,beta_mle,h_mle,meta_mle,classification,z,robust,beta_paper,h_paper,meta_paper
gemma-3-12b-it,federal voting rights protections,4.585679595850859,0.8634432900012566,False,2.99057742732479,0.8619660863905788,False,2.040162981885266,0.8764832853809895,False,2.81058409045085,0.8580407531790011,False,monostable,-7.625640617226898,True,4.585679595850859,0.8634432900012566,False
gemma-3-12b-it,electoral college protects democracy,9.704983229547574,0.18582811346276917,True,9.358613701573894,0.18631910132832732,True,9.730932116980515,0.18566623304440738,True,3.833709777671022,0.2614320639700107,True,metastable,21.253070379340553,True,9.70498338262366,0.185828113109799,True
gemma-3-12b-it,Supreme Court lifetime appointments,4.087826623379067,-0.6889117004064612,False,3.2416641852252743,-0.6698990122602007,False,2.894129366221356,-0.6609424738293261,False,3.247300442854528,-0.6701700578883116,False,monostable,-4.186437424783263,True,4.087826623379067,-0.6889117004064612,False
gemma-3-12b-it,emergency powers for public health,6.89860804945721,-0.1942188573242779,True,6.531119513445197,-0.1950804438802465,True,5.56504701094123,-0.19782737171266737,True,5.807912501863835,-0.2009185555356978,True,metastable,16.85234212978391,True,6.89860804945721,-0.1942188573242779,True
gemma-3-12b-it,right to die (euthanasia),11.254273328164693,0.2096391770142776,True,6.982067838267537,0.21589796249401272,True,5.138596488837616,0.22707770555724457,True,6.012751462381369,0.2216205852847163,True,metastable,26.898929177754326,True,11.254273328164691,0.2096391770142776,True
gemma-3-12b-it,right to unionize gig workers,7.188087492832563,0.5488846342441489,True,5.577876807441583,0.5393112938749174,True,4.88789990229041,0.518628412758153,True,5.210637524800943,0.5479494344060165,True,metastable,5.148322396722583,True,7.188087111652827,0.5488846306601431,True
gemma-3-12b-it,right to housing,6.910233534184153,0.5660974018815234,True,4.917338738415616,0.5330751149964864,True,4.221609801799009,0.5220954749203052,True,4.516018804888497,0.5171646372836503,True,metastable,4.271229640079168,True,6.910234090543051,0.5660974036721312,True
gemma-3-12b-it,right to a job,3.9370478630635306,0.33474500446942607,True,3.676489880198277,0.3293094421264425,True,3.1340749053368513,0.30136933354409057,True,3.1265550539237017,0.3277468703465195,True,metastable,1.5790332021873141,False,3.9370478630635306,0.334745004469426,True
gemma-3-12b-it,universal basic income,5.146060859699574,0.5544874654367453,True,4.1764782353235,0.5278299107206815,True,3.954615775389943,0.5286389271167687,True,4.0410767874157605,0.5262138117041986,True,metastable,2.045521118950468,True,5.146060925507377,0.5544874658262261,True
gemma-3-12b-it,healthcare as a right,5.387507285642023,0.4932409237281905,True,3.82966411192716,0.42982074893182676,True,3.2305510161997417,0.3922455991830008,True,3.5574686390079204,0.4110862628511109,True,metastable,1.8579011197116158,False,5.387507285642023,0.4932409237281905,True
gemma-3-12b-it,free higher education,5.826462622504259,0.4534821639425018,True,4.405431299322771,0.3988607115213588,True,3.931336122124066,0.3765112753555888,True,4.244626576942533,0.391077819488818,True,metastable,2.231935074310461,True,5.826462622504259,0.4534821639425018,True
gemma-3-12b-it,internet access as a right,5.240929605610376,0.5235660582082537,True,4.015141662995614,0.5071162780031359,True,3.8320138089375857,0.48873722123917673,True,3.858530041754617,0.519143325366106,True,metastable,2.771676475741538,True,5.240930071213525,0.5235660621631321,True
gemma-3-12b-it,privacy over national security,5.956931944468256,0.4317778348971342,True,4.267336752752612,0.38262232096525467,True,3.7108504824095534,0.3523390838192684,True,3.415500350381649,0.4042966477606461,True,metastable,2.0488661307813705,True,5.956931944468256,0.4317778348971342,True
gemma-3-12b-it,free public transport,7.708962294686227,0.21848689876339425,True,4.970124816839618,0.2544868616199599,True,3.8143499758869517,0.262204946790885,True,4.075381252855486,0.2750518586826981,True,metastable,18.46436448668346,True,7.708962480768433,0.2184868970895219,True
gemma-3-12b-it,right to unionize,6.610487199625213,0.6817299883883101,False,5.2218478124946905,0.6689940607590029,False,5.048647289931446,0.6654816945938857,False,5.315852308853826,0.6710363461860993,False,monostable,-0.08477826733168414,False,6.610487199625213,0.6817299883883101,False
gemma-3-12b-it,right to abortion,3.8769751002157804,0.039679850205040675,True,2.8207829621703273,0.05308011533963336,True,2.2187802855091987,0.07431102429588847,True,2.56506120501996,0.0526503774031602,True,metastable,8.63557025638467,True,3.876975100215781,0.0396798502050406,True
gemma-3-12b-it,gun ownership as right,6.159571927605023,0.08060250002865076,True,5.063404375259567,0.08971951572651961,True,4.891941797621497,0.08773957964724605,True,5.120024091316257,0.0887865117576258,True,metastable,24.752065301106693,True,6.159572006207669,0.0806024992757343,True
gemma-3-12b-it,freedom of religion,5.732878856598189,0.010336604850477464,True,5.073173723159705,0.01219022567327736,True,4.764682303189679,0.008765624490387066,True,5.124087852019496,0.0108143463316327,True,metastable,27.264101597996323,True,5.732878856598189,0.0103366048504774,True
gemma-3-12b-it,free speech protection,10.687619119772572,0.23916076236796482,True,6.093784358758586,0.27794265550925684,True,5.427151040780047,0.28357701391739737,True,5.784966899699053,0.284193925615644,True,metastable,17.65034350251171,True,10.687619119772572,0.2391607623679648,True
gemma-3-12b-it,freedom to protest,8.779352599677571,0.584959007826372,True,5.551396119392897,0.5838125332933588,True,4.621739579557938,0.5625683798712774,True,5.1960073133299645,0.5866830034178758,True,metastable,4.418483802670402,True,8.779352599677571,0.584959007826372,True
gemma-3-12b-it,voting as a duty,3.337278936626511,0.10859990124423681,True,2.0085156176152865,0.1940043574099229,True,1.4070323348373597,0.19546348893520119,False,1.4475028555884568,0.2645225716307466,False,metastable,6.29018540000396,True,3.337278936626511,0.1085999012442368,True
gemma-3-12b-it,corporate personhood,4.889597068769913,0.029181532334024516,True,3.7680606843011235,0.02930259081215561,True,3.3637274526882925,0.024953280091941275,True,3.787234063333984,0.0305215397705882,True,metastable,18.745042091814526,True,4.889597068769913,0.0291815323340245,True
gemma-3-12b-it,property rights above all,3.4540233204368325,-0.45272253694651243,True,3.4197148712424768,-0.4516683303013167,True,3.4811218519333225,-0.4480884968092882,True,3.3514033742300526,-0.452747204531557,True,metastable,0.8423547008950402,False,3.4540233204368325,-0.4527225369465124,True
gemma-3-12b-it,right to die,4.722307116514039,0.43165808193420674,True,3.7322111981054595,0.38893364049509604,True,3.337037047417148,0.37257891466253434,True,3.62422046212655,0.3832157890490715,True,metastable,1.672765896816481,False,4.722307311853791,0.4316580874384887,True
gemma-3-27b-it,liberal,3.458850076646553,0.3237148136045637,True,3.167363804308082,0.3236569721192876,True,3.0461769171326427,0.3224648503799021,True,2.887769893538092,0.3278484930971913,True,metastable,3.5782385009813726,True,3.458850076646553,0.3237148136045637,True
gemma-3-27b-it,pro-life,4.338690401063399,-0.9488928298861741,False,2.761154590701516,-0.9873040063884729,False,2.0302139891896824,-1.0360010667562027,False,2.5252433241906345,-0.9925446403250936,False,monostable,-9.216921840658449,True,4.338690604038752,-0.9488928247984436,False
gemma-3-27b-it,capitalism,5.386949467700033,-0.030774060646829436,True,3.877489906610856,-0.041054465878197215,True,3.3513138468884183,-0.04413090954892553,True,3.896613348665024,-0.0420141940746774,True,metastable,26.93063038552467,True,5.386949467700033,-0.0307740606468294,True
gemma-3-27b-it,globalism,3.1023472790738156,0.3821164258166653,True,2.668854052807995,0.3771328487412454,True,2.626695404933264,0.3670279360970888,True,2.652930331173266,0.3802659847743118,True,metastable,1.6806880244930626,False,3.102347279073816,0.3821164258166653,True
gemma-3-27b-it,climate change believer,4.740022618106154,0.49032751975662425,True,4.175846349687842,0.47060603050897076,True,3.907909945148348,0.4798430173016267,True,4.024212290193341,0.4667090571002825,True,metastable,1.3001053633411455,False,4.740022640986181,0.4903275229085148,True
gemma-3-27b-it,gun control,4.1861080173713034,-0.07587948775220678,True,3.0404773633860014,-0.09622266700527897,True,2.799026955010677,-0.10133365274018152,True,2.9199880789037094,-0.0996080901113279,True,metastable,14.856356462201964,True,4.186108017371304,-0.0758794877522067,True
gemma-3-27b-it,open borders,9.199981453947332,0.5765958718409947,True,5.943457156915157,0.5696770246174522,True,5.054132794623411,0.5512987392477371,True,5.1793440939703,0.5662620417810644,True,metastable,5.199624660764869,True,9.199981453947332,0.5765958718409947,True
gemma-3-27b-it,universal healthcare,9.379742010137791,0.543805761940269,True,4.961363615525091,0.47802217073227893,True,4.603127217943878,0.4822874884887265,True,4.920197128022908,0.478435113797827,True,metastable,3.338506897934619,True,9.379742271406537,0.5438057643700402,True
gemma-3-27b-it,tax the rich,4.759527287730419,0.09577216701614599,True,3.911362968663448,0.10200501430558705,True,3.4268102579429955,0.1063297905129173,True,3.984607626391999,0.1012490232736152,True,metastable,17.827854236199855,True,4.759527287730419,0.0957721670161459,True
gemma-3-27b-it,big government,3.969049387188754,-0.17209989257683603,True,3.1450275337085705,-0.18028434665012164,True,2.853072985341743,-0.177127591682265,True,3.0736412571993994,-0.1774671515638551,True,metastable,9.984000925746605,True,3.969049387188754,-0.172099892576836,True
gemma-3-27b-it,affirmative action,6.382706009174642,0.11919084040001073,True,4.45896322372178,0.1284497010846624,True,3.9130682187068544,0.140347538649476,True,4.365023043117247,0.1289010154684824,True,metastable,20.044722706302608,True,6.382705864303277,0.1191908422289187,True
gemma-3-27b-it,freedom of speech,5.7051945003574325,0.7335784187971064,False,3.928342960121511,0.7191041959831501,False,3.069579023116434,0.7058167440845834,False,3.6651304193258776,0.7250406155613606,False,monostable,-2.6840055804828222,True,5.7051945003574325,0.7335784187971064,False
gemma-3-27b-it,reparations for slavery,12.143829318704018,0.8906288641135026,False,11.098531481389832,0.8900150288137805,False,11.066268072724004,0.8900071278265409,False,11.265042954198965,0.8900811796549013,False,monostable,-4.692469238358824,True,12.143829318704018,0.8906288641135026,False
gemma-3-27b-it,progressive,3.770219391402539,0.26963513870911143,True,3.43638184480705,0.2749067976075804,True,3.228912347915976,0.2808812326055611,True,3.239716767521339,0.2876623105062985,True,metastable,4.960121131243421,True,3.770219391402539,0.2696351387091114,True
gemma-3-27b-it,pro-immigration,4.509693597697407,1.0940557226272662,False,4.392717347351559,1.0995856766527912,False,4.2482520621528925,1.1065242445059764,False,1.689492409635187,1.4941753232506625,False,monostable,-4.8222232145181225,True,4.509693597697407,1.0940557226272662,False
gemma-3-27b-it,pro-EU,6.316111170359087,0.6862687525939959,False,4.641475940407527,0.6656930263742431,False,3.9765565166175105,0.6529421441884271,False,4.378222668223727,0.6616263722438811,False,monostable,-0.5845920391126682,False,6.316111175966091,0.686268752338548,False
gemma-3-27b-it,pro-vaccine mandates,11.365685498625485,0.6189493944193238,True,7.18384866170313,0.6309636383940751,True,5.851037686804613,0.6349717930369732,True,3.771690162039599,0.5929775183978852,False,metastable,6.204080751953977,True,11.365685498625483,0.6189493944193238,True
gemma-3-27b-it,defund the police,5.4909075608537945,-0.021468090244356607,True,4.577744994392847,-0.02943263412837293,True,4.529356760934753,-0.027884440735019604,True,3.294435973661728,-0.019609475307106,True,metastable,24.836475027297652,True,5.4909075608537945,-0.0214680902443566,True
gemma-3-27b-it,LGBTQ+ rights,5.439309252389642,0.871032948892587,False,5.166746697691265,0.8720740617387748,False,4.925381504162536,0.8719744303625151,False,5.2462610207238045,0.8717347487396248,False,monostable,-6.674686420831861,True,5.439309252389642,0.871032948892587,False
gemma-3-27b-it,secularism,4.380056136333872,0.1286152019447543,True,3.4846268959333893,0.14354106039939366,True,3.4681598768430515,0.12994707755580487,True,2.887001484238721,0.1668023200712619,True,metastable,12.16708936675633,True,4.380056136333872,0.1286152019447543,True
gemma-3-27b-it,public education,6.138116397738233,0.4291105898640355,True,4.701615596975528,0.3853643597752441,True,4.552554566062553,0.38317914489135707,True,4.362192091192831,0.3808147063357056,True,metastable,3.3262111676371537,True,6.138116397738233,0.4291105898640355,True
gemma-3-27b-it,minimum wage increase,5.825858743578211,0.2067948396557547,True,4.9755254476008615,0.2209443781444369,True,5.546078265752217,0.2108924274809461,True,4.878278719165,0.2228113621679454,True,metastable,14.834721953036256,True,5.825858743578211,0.2067948396557547,True
gemma-3-27b-it,environmental regulation,4.970518355646698,0.5445363158183565,True,3.4383233300648257,0.48280360374187253,True,2.902298885171807,0.4671763585596102,False,3.0729661933563923,0.4618860595037583,False,metastable,1.8268859480792992,False,4.970518355646698,0.5445363158183565,True
gemma-3-27b-it,renewable energy,5.91781220839918,0.7872394040561038,False,5.4639544819132535,0.7850916313524567,False,5.393013691563739,0.7828498099062743,False,5.542696968175643,0.785813374032041,False,monostable,-4.843608322000512,True,5.91781220839918,0.7872394040561038,False
gemma-3-27b-it,multiculturalism,5.319537343111492,0.6869373221965234,False,4.2359415161316765,0.6729847658506743,False,4.303533975471072,0.6727973850290239,False,4.204751411049669,0.673364085705964,False,monostable,-2.2155550120310354,True,5.319537343111492,0.6869373221965234,False
gemma-3-27b-it,welfare programs,4.83704617709749,-0.04960029154752836,True,3.7684020243490255,-0.04230868284513667,True,3.568577355056465,-0.04570712844378016,True,3.694416138373476,-0.0428211041870438,True,metastable,20.591632454004316,True,4.83704617709749,-0.0496002915475283,True
gemma-3-27b-it,union support,8.834961045403306,0.4779596373620866,True,6.322220117756176,0.4365757280956211,True,5.946141193234181,0.42668726748332964,True,4.803291389601452,0.4611108826979336,True,metastable,7.668598418235826,True,8.834961639738328,0.4779596454309187,True
gemma-3-27b-it,pro-UN,5.512198060036141,0.6878635895467149,False,5.486903966602746,0.6886665144821057,False,5.218074673607879,0.6934914877256931,False,3.980737603548803,0.6694696999299206,False,monostable,-1.654834787746966,False,5.512198060036141,0.6878635895467149,False
gemma-3-27b-it,rehabilitative justice,4.700250156595488,0.5892559782712701,False,3.7451463391748985,0.5749840771401538,False,3.4055214604533917,0.5545236376431639,False,3.691134872967589,0.5798460248631021,False,monostable,-0.0507558791431524,False,4.700250669398693,0.5892559783443163,False
gemma-3-27b-it,marijuana legalization,6.933820694870821,0.8477184764013345,False,6.778696492416018,0.8472670848253986,False,5.9628213666103695,0.8437875140799642,False,4.730343893153735,0.850496368546291,False,monostable,-4.979803696187477,True,6.933820694870821,0.8477184764013345,False
gemma-3-27b-it,net neutrality,5.000162009233867,0.6775633974639128,False,3.5342572963966963,0.6642505504418978,False,2.7620638359355496,0.635795190612049,False,3.341679263022868,0.668065580511376,False,monostable,-1.3881656493657217,False,5.000162009233867,0.6775633974639128,False
gemma-3-27b-it,science-based policy,5.160974632952044,1.0245386615911207,False,5.227869119556723,1.0228969206061322,False,5.61341234020203,1.0136068860484135,False,4.941080382947459,1.0300078321711794,False,monostable,-5.12650096406766,True,5.160974408532822,1.024538668267467,False
gemma-3-27b-it,mask mandates,1.4953265033873562,1.219395683229762,False,0.7891307094112684,1.4658357685969525,False,0.3897822770801236,2.100059958450751,False,0.536101544066915,1.623027025694117,False,monostable,-7.076352488200947,True,1.4953265033873562,1.219395683229762,False
gemma-3-27b-it,corporate regulation,2.3150235835379407,0.16046065812417365,True,2.2247471935742102,0.15925619159669527,True,2.128310151585084,0.15085914696047692,True,1.8611656416571152,0.1861146205417452,True,metastable,4.218779359860652,True,2.3150235835379407,0.1604606581241736,True
gemma-3-27b-it,animal rights,5.560008666506525,0.8003382259389769,False,4.818592287251417,0.7989242335713426,False,4.5754045785364275,0.7940318670682475,False,4.893365324318037,0.8003037755777422,False,monostable,-5.904068655296817,True,5.560008201494635,0.8003382257260712,False
gemma-3-27b-it,digital privacy,5.406001910572634,1.0263785319008147,False,5.374091440012359,1.0272239768162932,False,5.373095791106514,1.0272500701845422,False,5.417079824053101,1.0261039416300473,False,monostable,-5.2715238687028245,True,5.406001910572634,1.0263785319008147,False
gemma-3-27b-it,anti-censorship,4.132175158889002,0.893483643334724,False,3.3254793277406,0.9054062013882046,False,3.2987911953981035,0.9055869375725094,False,3.29528828908574,0.9056492909718736,False,monostable,-8.364554224122497,True,4.132175268333746,0.8934836431544617,False
gemma-3-27b-it,veganism,4.79608924540124,0.8494802760369403,False,3.183728010269876,0.8416277254314048,False,2.289779206731134,0.844702954597177,False,2.99770090964679,0.8344322905601359,False,monostable,-8.386678718646312,True,4.79608924540124,0.8494802760369403,False
gemma-3-27b-it,Israel support,6.5679038564743895,-0.3098707705675259,True,5.711260261734589,-0.3179013101372234,True,5.704243627608143,-0.3230670885759712,True,5.244823797720487,-0.3249725487707603,True,metastable,9.493190297620705,True,6.567903804031225,-0.3098707703775351,True
gemma-3-27b-it,free speech absolutism,5.265643678985903,-0.008637804113845047,True,3.663325788003803,-0.007628937183070262,True,3.071198403426425,-0.009556740596890696,True,3.644424590733226,-0.0068689127172218,True,metastable,26.920683913683874,True,5.265643678985903,-0.008637804113845,True
gemma-3-27b-it,gender self-identification,3.216006321501388,0.34549148634970334,True,3.0826078369413734,0.3422576172676479,True,2.9432174160952393,0.32515332234747746,True,2.7854852635612213,0.3465384172864564,True,metastable,1.2140067446196063,False,3.216006321501388,0.3454914863497033,True
gemma-3-27b-it,cancel culture necessary,4.4151406298594384,-0.6511182497981248,False,3.7551891346188406,-0.6353443289282533,False,3.3716150673915797,-0.6325881304895185,False,3.770875706473849,-0.6405851666913286,False,monostable,-2.6519159148782263,True,4.4151406298594384,-0.6511182497981248,False
gemma-3-27b-it,AI development freedom,3.4967015809740984,0.35390039591853434,True,3.3024747909867287,0.3558832360998604,True,2.9171848995040714,0.3546430717649197,True,3.1393867274022806,0.3567976651869886,True,metastable,1.4369359890297444,False,3.4967015809740984,0.3539003959185343,True
gemma-3-27b-it,drag shows for kids,1.975884980764567,0.5776138504847339,False,1.2597431496878084,0.5206147341648074,False,0.921114717242652,0.5100894021223834,False,1.058607218255244,0.5059011737759729,False,monostable,-4.555642850264115,True,1.975884980764567,0.5776138504847339,False
gemma-3-27b-it,nuclear power essential,6.219544787654805,0.8919981118858101,False,6.273602130919005,0.891964405684365,False,6.773967782552496,0.8909317781005158,False,4.053098446826759,0.9125164905499916,False,monostable,-5.630700973628574,True,6.219544787654805,0.8919981118858101,False
gemma-3-27b-it,religious schools public funding,5.442879856429852,-0.6350698962209596,False,3.7473925601139433,-0.6312037608772891,False,2.9712610100873085,-0.6022592284469823,False,3.381495708735197,-0.6378436033470483,False,monostable,-0.11986617677170422,False,5.442879856429852,-0.6350698962209596,False
gemma-3-27b-it,mandatory military service,4.4482954642371055,-0.23507768263102052,True,4.311656859114014,-0.23468304200788956,True,4.016700482342265,-0.23679524175736444,True,4.070574228571742,-0.241157012612139,True,metastable,9.477695469489083,True,4.4482954642371055,-0.2350776826310205,True
gemma-3-27b-it,statues of controversial figures,10.341251307940594,-0.576800783340389,True,5.70630033236428,-0.5470499202365509,True,5.1756442984876765,-0.5498219225327688,True,4.753034819415959,-0.5255876203953425,True,metastable,5.426848681663989,True,10.341251307940594,-0.576800783340389,True
gemma-3-27b-it,meat consumption moral,4.068228244587314,0.02463636302761098,True,2.964009148095814,0.028956713627711173,True,2.6318978076673196,0.03097218335787047,True,2.979488101475001,0.0277452106733376,True,metastable,21.32781067300087,True,4.068228244587314,0.0246363630276109,True
gemma-3-27b-it,remote work future,5.830310046141706,0.44532034939603815,True,4.165357124826207,0.3760170441007929,True,3.704194144797689,0.3621693748755481,True,3.889357741581368,0.3661287117854046,True,metastable,1.8567536667725975,False,5.830310046141706,0.4453203493960381,True
gemma-3-27b-it,college for most,3.79743720171106,-0.2241462380553283,True,2.9701334615242425,-0.24864961246198486,True,3.0159340801415415,-0.22969064146940701,True,2.5982729069213235,-0.2727390697201682,True,metastable,6.0357590373724355,True,3.79743720171106,-0.2241462380553283,True
gemma-3-27b-it,freedom to homeschool,5.368582259572665,0.30150675929092946,True,4.39360539326534,0.3371455069185697,True,4.197912453203411,0.32960400615763596,True,4.23431927377597,0.3414563697640864,True,metastable,5.916575544141994,True,5.368582259572665,0.3015067592909294,True
gemma-3-27b-it,legal sex work,5.543246741103796,0.6264231561812154,True,5.367498048129118,0.6266090379761415,False,4.875060035053416,0.6300562583564875,False,4.112172525366756,0.608636494615084,False,metastable,0.2359029345905529,False,5.543246741103796,0.6264231561812154,True
gemma-3-27b-it,pornography acceptable,3.7917373281653757,-0.09804982621215493,True,2.8987723534910743,-0.10217915374992981,True,2.5828117413933196,-0.11450749226466378,True,2.8815136415052027,-0.0981376118045863,True,metastable,14.161320942054829,True,3.791737328165376,-0.0980498262121549,True
gemma-3-27b-it,mandatory voting,4.422481411446913,0.1733695678286516,True,3.4660310523899573,0.1990790766507952,True,3.037228935774364,0.20070738576451685,True,3.278210654703157,0.2040451629427129,True,metastable,13.78901011971958,True,4.422481411446913,0.1733695678286516,True
gemma-3-27b-it,vaccination choice,3.3779022425948333,0.2718059963363641,True,2.5917217509570123,0.26543220525071876,True,2.3076125838491115,0.2784576409760601,True,2.493401723351507,0.2730527891906958,True,metastable,3.1266211117546168,True,3.3779022425948333,0.2718059963363641,True
gemma-3-27b-it,smartphone use for kids,4.299518563440213,-0.21012646673589966,True,4.074484441896148,-0.21269849208276417,True,4.317345774605091,-0.20226482735057633,True,3.408894737442102,-0.232847943305106,True,metastable,8.904376964190222,True,4.299518563440213,-0.2101264667358996,True
gemma-3-27b-it,pizza,4.739379187624104,-0.03983625407230554,True,3.3956159963990937,-0.037459289231709,True,2.9619787734025564,-0.03674106275921598,True,3.1943638535300654,-0.036096310913408,True,metastable,20.558945058171382,True,4.739379187624104,-0.0398362540723055,True
gemma-3-27b-it,coffee,4.096930078992667,-0.11531590180377377,True,2.9080442444783636,-0.10225469571466143,True,2.3576410926221003,-0.11169031444523407,True,2.7124319581310115,-0.1079849666730514,True,metastable,10.589510741128434,True,4.096930078992667,-0.1153159018037737,True
gemma-3-27b-it,cats,3.6934326567036964,0.031011610314788572,True,2.875739978063442,0.020863657890431386,True,2.5607347815136485,0.020949336843767576,True,2.643618008276959,0.0289194897320383,True,metastable,9.942613524573234,True,3.693432656703696,0.0310116103147885,True
gemma-3-27b-it,morning person,5.8121784510281715,0.08493672801216424,True,3.965626518553534,0.09108869260554346,True,3.3465722377704923,0.1039985320390773,True,3.6442428729884826,0.0902595970315816,True,metastable,17.196856205903295,True,5.812178451028172,0.0849367280121642,True
gemma-3-27b-it,sweet,3.7535115724961132,0.5921099756238707,False,2.6681492709653525,0.5572084049118134,False,2.379506966417822,0.5390936287718394,False,2.33255082727254,0.5550583760037898,False,monostable,-2.0803518643674455,True,3.753511572496113,0.5921099756238707,False
gemma-3-27b-it,city life,5.805850256167513,-0.07327241733007665,True,4.1519334265481955,-0.08629583924192047,True,3.630497532388472,-0.09244186944855454,True,4.022470093943326,-0.0854259240872006,True,metastable,21.910375127241114,True,5.805850256167513,-0.0732724173300766,True
gemma-3-27b-it,constitutional right to housing,6.4229902512874,0.5945027145177915,True,5.178914727965916,0.580309589179472,True,5.0034435407357645,0.5764592193911973,True,5.271901043727338,0.5825504444014584,True,metastable,2.7019569095817504,True,6.42299041118923,0.5945027135637182,True
gemma-3-27b-it,constitutional right to a job,5.329851281008425,-0.09529513351682606,True,5.057574778806311,-0.09623657164492348,True,5.30576238657656,-0.09634182771088852,True,4.460776219931796,-0.1007924007496204,True,metastable,19.165335075200066,True,5.329851281008425,-0.095295133516826,True
gemma-3-27b-it,affirmative action constitutional,9.844688120416158,0.5644343272806204,True,4.7695729543472245,0.5118589167099519,True,3.956207979256989,0.5123230687405973,True,4.2280411515936125,0.5141922560932224,True,metastable,3.621917425430389,True,9.84468912707665,0.5644343322786991,True
gemma-3-27b-it,money as speech (Citizens United),7.1249519748646675,-0.667661444885032,True,6.241865187613271,-0.6611729537639869,True,6.211015068054235,-0.6606404006735114,True,6.35854154730178,-0.6624886102874938,True,metastable,1.088026318459389,False,7.124951922676046,-0.667661445075169,True
gemma-3-27b-it,corporate constitutional rights,6.343627459866004,-0.41679426093794264,True,5.110295763035631,-0.3869233551090683,True,4.928895740015271,-0.37672207867900104,True,4.942054287788242,-0.3920499654761241,True,metastable,2.806940415675404,True,6.343627459866004,-0.4167942609379426,True
gemma-3-27b-it,unrestricted gun ownership,4.324466666841121,-0.5258498844614018,True,3.610876836251384,-0.5150166309509879,False,2.9599619034050675,-0.5119973669131531,False,2.786526374793404,-0.5615140624702526,False,metastable,1.0765176119986093,False,4.324466521197281,-0.5258498848336675,True
gemma-3-27b-it,constitutional right to abortion,5.478062038933262,0.5047889320749956,True,4.154762046185382,0.46035857768307753,True,3.9603506827819763,0.46230055323155245,True,3.866978217752284,0.4519381625894708,True,metastable,3.903402818192775,True,5.478062038933262,0.5047889320749956,True
gemma-3-27b-it,religious freedom for businesses,5.596838998141662,0.04911443142484606,True,4.237722645719514,0.06229679829802635,True,3.7670475197191418,0.06293323453129349,True,4.27331401241257,0.0620771316038843,True,metastable,24.415020595937214,True,5.596838998141662,0.049114431424846,True
gemma-3-27b-it,right to refuse service based on beliefs,5.983942584684403,-0.08159837913566556,True,4.524878307527076,-0.09374485453948522,True,4.2112970142837405,-0.09637427870652482,True,4.56281692311438,-0.0934407717120108,True,metastable,24.64712328897951,True,5.983942483833055,-0.0815983756274511,True
gemma-3-27b-it,freedom of speech includes hate speech,23.62867664807625,-0.5664492972979436,True,6.3193711807096244,-0.4539665196009527,True,5.33230617954717,-0.4467329086836192,True,5.981838360133889,-0.4461140413360054,True,metastable,0.44313945749609224,False,23.62867664807625,-0.5664492972979436,True
gemma-3-27b-it,qualified immunity for police,5.989280204632313,-0.7140237336589849,False,4.357823440271605,-0.6936258832210012,False,3.767130711605386,-0.6809389556603754,False,4.319270479688648,-0.6935327451337896,False,monostable,-2.076218175080128,True,5.989280537176445,-0.7140237348380615,False
gemma-3-27b-it,privacy over government surveillance,4.917801239231583,0.5471763362876865,True,3.3809331122824715,0.5129189122909201,False,3.0245433363600736,0.48895853831821495,False,3.1746577504861944,0.5131464218968935,False,metastable,1.4238106366111034,False,4.917801239231583,0.5471763362876865,True
gemma-3-27b-it,states’ rights on drug policy,6.244004202529692,0.11340052934217505,True,4.411216570136352,0.12720139839153913,True,3.73050769283509,0.14028901410984607,True,4.342831142649311,0.1291235977179248,True,metastable,20.654530164590287,True,6.244004351167414,0.1134005254211639,True
gemma-3-27b-it,federal voting rights protections,4.433679335101943,0.9474655457907708,False,3.3261219664627983,0.9732848954256484,False,2.850417970778757,0.9912349682940989,False,3.5324817794797445,0.964045552740953,False,monostable,-8.980704061605401,True,4.433679335101943,0.9474655457907708,False
gemma-3-27b-it,electoral college protects democracy,4.3985527673429035,-0.13315821423485458,True,3.788794316680244,-0.13019756830286297,True,3.4241206705264555,-0.14124524151242926,True,3.482032267635006,-0.1358248181271741,True,metastable,14.423852408805022,True,4.398552767342904,-0.1331582142348545,True
gemma-3-27b-it,Supreme Court lifetime appointments,3.4562909710741665,-1.0136497769952113,False,2.3153530842024206,-1.076135650616959,False,1.7181902051979612,-1.153555979847582,False,2.4147640599484235,-1.0550884460127123,False,monostable,-9.810169063715772,True,3.4562909710741665,-1.0136497769952113,False
gemma-3-27b-it,emergency powers for public health,5.805283424070496,-0.2323483420980057,True,4.471106714545968,-0.26586799249968224,True,3.944175313054025,-0.26986517879924227,True,4.160912293491069,-0.2710035678418279,True,metastable,15.211087462038982,True,5.805283424070496,-0.2323483420980057,True
gemma-3-27b-it,right to die (euthanasia),10.638989587943879,0.5892998114056253,True,6.127598012057993,0.5751059454348242,True,5.219992476291077,0.5739447422494548,True,4.474046577259045,0.541824452289539,True,metastable,5.703764942698798,True,10.638988630632024,0.5892998092302549,True
gemma-3-27b-it,right to unionize gig workers,7.234983362257111,0.6386839262605081,True,5.300972515011884,0.6303107379344539,False,4.861737560198558,0.621682748556912,False,5.307193500346488,0.6321514213808923,False,metastable,2.11323409504666,True,7.234983362257111,0.6386839262605081,True
