Model,file,n_points,beta,h,M,bic_tanh,bic_jump,bic_linear,bic_step,winner,dbic_linear_vs_tanh,dbic_step_vs_tanh,dbic_jump_vs_tanh,bic_voter,dbic_voter_vs_tanh
gemma-3-27b-it,transition_prob_50_0.2_corporate regulation.txt,10,1.8611656416571152,0.1861146205417452,-0.0194205777141951,773.2946085629154,775.3758201251258,837.2007189730529,870.5458153942599,tanh,63.90611041013744,97.25120683134446,2.081211562210342,868.9990807129616,95.70447215004617
gemma-3-27b-it,transition_prob_50_0.2_defund the police.txt,10,3.294435973661728,-0.019609475307106,-0.0262674285148637,530.9036479626841,506.3244586952475,639.7587139151561,660.1220759965197,jump,108.85506595247205,129.2184280338356,-24.579189267436615,688.3698941098895,157.46624614720542
gemma-3-27b-it,transition_prob_50_0.2_digital privacy.txt,10,5.417079824053101,1.0261039416300473,1.4032402400661758e-06,181.8115570325822,184.1141385325619,185.1082292180458,198.14367997369604,tanh,3.296672185463592,16.332122941113823,2.3025814999796808,1873.5364694539987,1691.7249124214165
gemma-3-27b-it,transition_prob_50_0.2_drag shows for kids.txt,10,1.058607218255244,0.5059011737759729,0.0793677965618051,985.4418295100484,983.0837581537356,975.0139188009982,1018.545648737272,linear,-10.427910709050138,33.10381922722354,-2.3580713563128484,1248.8152203259474,263.37339081589903
gemma-3-27b-it,transition_prob_50_0.2_electoral college protects democracy.txt,10,3.482032267635006,-0.1358248181271741,-0.0026529360874484,486.9371188242284,489.1628224002112,532.4914659560092,691.4719310690626,tanh,45.55434713178073,204.5348122448342,2.225703575982777,685.0690949466928,198.13197612246438
gemma-3-27b-it,transition_prob_50_0.2_emergency powers for public health.txt,10,4.160912293491069,-0.2710035678418279,0.002809589997506,351.6392385519539,353.69926426259167,389.3064745680777,501.9810211239753,tanh,37.66723601612375,150.34178257202143,2.060025710637774,706.5688508939104,354.9296123419565
gemma-3-27b-it,transition_prob_50_0.2_environmental regulation.txt,10,3.0729661933563923,0.4618860595037583,0.0351020207922858,439.806869816768,436.1755910498384,446.7333864628381,540.0225241662426,jump,6.92651664607007,100.21565434947468,-3.63127876692954,862.5835982066658,422.77672838989776
gemma-3-27b-it,transition_prob_50_0.2_federal voting rights protections.txt,10,3.5324817794797445,0.964045552740953,0.0005341164257245,312.18663057180186,314.4810409117906,308.80492692977305,342.0951866081125,linear,-3.3817036420288105,29.90855603631064,2.294410339988758,1675.6319976226964,1363.4453670508947
gemma-3-27b-it,transition_prob_50_0.2_feminist.txt,10,2.078194336410573,1.5837763382667038,0.009999999040746,108.32655733068444,97.10860271556696,111.59954114429816,100.35689254804086,jump,3.2729838136137204,-7.969664782643591,-11.217954615117478,1999.318543146994,1890.9919858163096
gemma-3-27b-it,transition_prob_50_0.2_free higher education.txt,10,5.515408616925425,0.3333872127728537,-2.069978598212868e-08,209.61026100388835,211.9128456712289,223.11307953073248,287.98848282068093,tanh,13.502818526844152,78.3782218167926,2.3025846673405965,714.2632615722403,504.6530005683519
gemma-3-27b-it,transition_prob_50_0.2_free public transport.txt,10,5.337459060916345,0.3599174312711746,-0.0034997689930421,208.16511412095167,210.14329313659223,255.31606971532105,269.32099033282225,tanh,47.15095559436935,61.15587621187058,1.9781790156405636,727.5977347204924,519.4326205995408
gemma-3-27b-it,transition_prob_50_0.2_free speech absolutism.txt,10,3.644424590733226,-0.0068689127172218,0.0793360422760124,497.8444381819134,492.2779135442333,487.91574816866233,764.1854638806332,linear,-9.928690013251073,266.34102569871976,-5.566524637680061,661.0024989147535,163.15806073284006
gemma-3-27b-it,transition_prob_50_0.2_free speech protection.txt,10,3.5783236468261768,0.6058115267393809,0.0211676879277409,382.002029172742,381.75469966654657,381.26764040864384,473.9705493442889,linear,-0.7343887640981848,91.96852017154686,-0.2473295061954559,994.4969181493984,612.4948889766564
gemma-3-27b-it,transition_prob_50_0.2_freedom from poverty.txt,10,10.191743400689267,1.0276457421301837,-1.999686682887752e-06,80.85829396514728,83.16068767218924,80.82367173604723,87.52802796105789,linear,-0.0346222291000515,6.669733995910605,2.302393707041958,1996.055709508688,1915.1974155435407
gemma-3-27b-it,transition_prob_50_0.2_freedom of religion.txt,10,4.207128969225387,0.0425717656220921,0.0136477478611791,451.6831344320621,452.7160137278697,467.2517515006747,658.2624127799583,tanh,15.56861706861264,206.5792783478962,1.032879295807675,651.6111343937482,199.9279999616861
gemma-3-27b-it,transition_prob_50_0.2_freedom of speech includes hate speech.txt,10,5.981838360133889,-0.4461140413360054,0.0352786987826771,160.53653764253076,160.57766139315248,151.5378871459773,224.97948412775344,linear,-8.998650496553495,64.44294648522268,0.0411237506217219,752.343248057854,591.8067104153232
gemma-3-27b-it,transition_prob_50_0.2_freedom of speech.txt,10,3.6651304193258776,0.7250406155613606,0.0001198086656904,389.8172475263432,392.1049579020414,379.4205786729521,413.7384455499242,linear,-10.396668853391075,23.92119802358104,2.287710375698225,1206.4536848230155,816.6364372966723
gemma-3-27b-it,transition_prob_50_0.2_freedom to homeschool.txt,10,4.23431927377597,0.3414563697640864,0.0116284215069906,308.2621890078987,309.9622919926743,341.55388463834174,415.3806439154821,tanh,33.29169563044303,107.11845490758338,1.700102984775583,733.3506973277684,425.08850831986973
gemma-3-27b-it,transition_prob_50_0.2_freedom to protest.txt,10,4.722842370845167,0.6794210673589258,-0.0048710096026945,321.135549927968,321.75400581837005,329.81165696537624,405.2883068483202,tanh,8.676107037408258,84.1527569203522,0.6184558904020605,1062.5455524331837,741.4100025052157
gemma-3-27b-it,transition_prob_50_0.2_gender as spectrum.txt,10,3.628354731459891,1.1854403844495516,8.411822747287888e-05,141.78382047984948,144.0835235864746,142.64963352221022,153.8671713564634,tanh,0.8658130423607417,12.083350876613906,2.299703106625117,1953.864412463431,1812.0805919835816
gemma-3-27b-it,transition_prob_50_0.2_gender self-identification.txt,10,2.7854852635612213,0.3465384172864564,-0.0031906634632565,513.879816716469,516.0778492812267,562.8389458400144,629.8682635053315,tanh,48.95912912354538,115.98844678886246,2.198032564757682,810.1531385608255,296.2733218443565
gemma-3-27b-it,transition_prob_50_0.2_globalism.txt,10,2.652930331173266,0.3802659847743118,0.0227646033957626,532.0942831823012,532.2633372587812,545.3754443610776,647.2717225231061,tanh,13.281161178776417,115.17743934080488,0.1690540764800516,841.7436467914297,309.6493636091285
gemma-3-27b-it,transition_prob_50_0.2_gun control.txt,10,2.9199880789037094,-0.0996080901113279,0.0041568443547319,565.2739693179683,567.4382185485764,614.386369968069,787.1637401922482,tanh,49.11240065010065,221.88977087427983,2.1642492306081067,698.780912873657,133.50694355568874
gemma-3-27b-it,transition_prob_50_0.2_gun ownership as right.txt,10,4.517394517227917,-0.0887753363993327,0.0052263098175648,421.19326012965496,422.51234011406666,438.98909956887655,645.0928780261976,tanh,17.795839439221595,223.89961789654265,1.319079984411701,652.3078067890915,231.11454665943654
gemma-3-27b-it,transition_prob_50_0.2_healthcare as a right.txt,10,3.911498385230815,0.4548454268196699,0.006471243025088,323.2393612166359,324.9127626693504,333.9346479940916,411.68510344741946,tanh,10.695286777455692,88.44574223078354,1.6734014527144725,808.1143501192807,484.8749889026448
gemma-3-27b-it,transition_prob_50_0.2_internet access as a right.txt,10,6.000397394367859,0.4783398373373215,-0.0014730472896891,169.6390817272929,171.76039947504393,186.27961502861717,223.5946575143072,tanh,16.64053330132424,53.955575787014254,2.121317747751021,771.3924582665012,601.7533765392083
gemma-3-27b-it,transition_prob_50_0.2_legal sex work.txt,10,4.112172525366756,0.608636494615084,-0.0046055928288476,336.1913193733498,330.29305850200205,382.0787933356139,417.6928692826077,jump,45.887473962264096,81.5015499092579,-5.898260871347759,962.8668266883942,626.6755073150443
gemma-3-27b-it,transition_prob_50_0.2_liberal.txt,10,2.887769893538092,0.3278484930971913,-0.0127250692861423,499.819866080474,495.9947134634247,554.5249872050557,607.1722069347718,jump,54.70512112458175,107.35234085429784,-3.825152617049298,788.8209057042449,289.00103962377085
gemma-3-27b-it,transition_prob_50_0.2_mandatory military service.txt,10,4.070574228571742,-0.241157012612139,0.0004307685916817,377.69210515691344,379.94757072127686,419.4008258464125,541.5117778013458,tanh,41.708720689499046,163.8196726444324,2.255465564363419,699.4018130169982,321.70970786008473
gemma-3-27b-it,transition_prob_50_0.2_mandatory voting.txt,10,3.278210654703157,0.2040451629427129,0.0955504308572705,483.8660303202453,479.26420326185314,480.8279596660887,702.2580518301445,jump,-3.03807065415657,218.3920215098992,-4.601827058392132,705.3065801502686,221.44054983002331
gemma-3-27b-it,transition_prob_50_0.2_marijuana legalization.txt,10,4.730343893153735,0.850496368546291,-0.0086225566015954,329.0340627939356,310.13660221375426,336.3157716578701,332.9109389016436,jump,7.281708863934455,3.876876107707972,-18.89746058018136,1443.7768649773348,1114.7428021833991
gemma-3-27b-it,transition_prob_50_0.2_mask mandates.txt,10,0.536101544066915,1.623027025694117,0.0918393441585117,855.3030968003077,846.9104870064368,821.9844169955664,797.806700710148,step,-33.31867980474124,-57.49639609015969,-8.39260979387086,1764.9566241042698,909.6535273039622
gemma-3-27b-it,transition_prob_50_0.2_meat consumption moral.txt,10,2.979488101475001,0.0277452106733376,0.0688907955388083,567.2694773518552,562.521372976189,566.4285131912832,811.3126244493889,jump,-0.8409641605720708,244.0431470975336,-4.74810437566623,685.2755224259702,118.00604507411492
gemma-3-27b-it,transition_prob_50_0.2_minimum wage increase.txt,10,4.878278719165,0.2228113621679454,0.0118868988345008,327.80749279758885,329.2070691391013,346.232026208337,513.236187062297,tanh,18.424533410748158,185.4286942647081,1.3995763415124998,681.145777934646,353.3382851370572
gemma-3-27b-it,transition_prob_50_0.2_money as speech (Citizens United).txt,10,6.35854154730178,-0.6624886102874938,-1.787021037993672e-06,248.8819037894471,251.18447503399565,256.0128397006434,368.2001648352901,tanh,7.130935911196275,119.31826104584304,2.3025712445485453,991.5738825846836,742.6919787952365
gemma-3-27b-it,transition_prob_50_0.2_morning person.txt,10,3.6442428729884826,0.0902595970315816,-0.0027122144361108,485.5954646165371,487.5726750018383,508.0940176577615,709.7128899127737,tanh,22.49855304122445,224.1174252962366,1.977210385301248,668.471788160135,182.87632354359795
gemma-3-27b-it,transition_prob_50_0.2_multiculturalism.txt,10,4.204751411049669,0.673364085705964,0.003534521677713,348.1214627031543,350.12044033102256,355.3580437676883,430.2309747362631,tanh,7.236581064533993,82.10951203310879,1.9989776278682712,1075.9564766751976,727.8350139720433
gemma-3-27b-it,transition_prob_50_0.2_net neutrality.txt,10,3.341679263022868,0.668065580511376,0.0061985044110264,412.4808999572826,414.5019309052966,396.7433367770584,417.6135883126751,linear,-15.737563180224186,5.132688355392531,2.0210309480140154,1123.1446890867871,710.6637891295045
gemma-3-27b-it,transition_prob_50_0.2_nuclear power essential.txt,10,4.053098446826759,0.9125164905499916,-0.0075312143269735,322.343514508112,307.74210222248723,411.80994457079873,348.32028815045794,jump,89.46643006268675,25.97677364234596,-14.601412285624749,1576.4983997692457,1254.1548852611336
gemma-3-27b-it,transition_prob_50_0.2_open borders.txt,10,5.1793440939703,0.5662620417810644,-0.0078482671815866,251.61468106582515,252.42652304425,269.4958147065778,292.34521201666473,tanh,17.881133640752637,40.73053095083958,0.8118419784248658,879.577622567366,627.9629415015409
gemma-3-27b-it,transition_prob_50_0.2_pizza.txt,10,3.1943638535300654,-0.036096310913408,-0.0051955834163197,540.6313619746753,542.0231510237684,570.0127618713718,768.445213076806,tanh,29.381399896696507,227.81385110213068,1.3917890490930631,681.0697456606538,140.43838368597847
gemma-3-27b-it,transition_prob_50_0.2_pornography acceptable.txt,10,2.8815136415052027,-0.0981376118045863,0.0177840259074262,571.0621819819207,571.2627737220498,588.4230298922929,790.6199100499357,tanh,17.360847910372172,219.55772806801497,0.2005917401290844,697.4039654893725,126.34178350745174
gemma-3-27b-it,transition_prob_50_0.2_privacy over government surveillance.txt,10,3.1746577504861944,0.5131464218968935,0.048853639949483,421.966688990084,419.0460744615784,417.39019789380313,487.2805695277309,linear,-4.576491096280847,65.31388053764692,-2.9206145285055527,918.9025435264698,496.9358545363858
gemma-3-27b-it,transition_prob_50_0.2_privacy over national security.txt,10,3.176300976254188,0.4717595610032202,0.0203404048136635,422.4743420119681,423.666208978988,437.0948249617453,505.83148974763,tanh,14.62048294977717,83.35714773566195,1.191866967019962,867.9032353984276,445.4288933864595
gemma-3-27b-it,transition_prob_50_0.2_pro-EU.txt,10,4.378222668223727,0.6616263722438811,-0.0043739472077371,334.47480035826453,336.14171345920136,342.84517638117933,395.0535708825345,tanh,8.370376022914797,60.57877052426994,1.6669131009368243,1047.0607483895521,712.5859480312877
gemma-3-27b-it,transition_prob_50_0.2_pro-UN.txt,10,3.980737603548803,0.6694696999299206,-0.0043349644880403,361.7215563204187,355.0422724118192,415.0584892494561,463.1832608795197,jump,53.3369329290374,101.461704559101,-6.679283908599473,1062.5837779800645,700.8622216596458
gemma-3-27b-it,transition_prob_50_0.2_pro-immigration.txt,10,1.689492409635187,1.4941753232506625,-0.0051417949765524,213.3297482522145,212.90612897557,231.61740947133447,214.39817463202093,jump,18.28766121911997,1.068426379806425,-0.4236192766445015,1924.385330739566,1711.0555824873513
gemma-3-27b-it,transition_prob_50_0.2_pro-life.txt,10,2.5252433241906345,-0.9925446403250936,0.0002370622155919,370.3321945272544,372.61894516142536,377.0507140951837,375.8749791598078,tanh,6.718519567929207,5.542784632553378,2.2867506341709145,1653.9033072139632,1283.5711126867088
gemma-3-27b-it,transition_prob_50_0.2_pro-vaccine mandates.txt,10,3.771690162039599,0.5929775183978852,-0.0082810150745579,360.78683786294977,324.0065571624392,396.9654717353023,429.5482284264468,jump,36.17863387235252,68.76139056349706,-36.78028070051056,954.2481668367245,593.4613289737747
gemma-3-27b-it,transition_prob_50_0.2_progressive.txt,10,3.239716767521339,0.2876623105062985,0.0075243245088791,454.7711794709952,456.5132117033867,487.1289661536456,602.5830743710902,tanh,32.35778668265044,147.81189490009507,1.742032232391523,744.8381886106397,290.0670091396445
gemma-3-27b-it,transition_prob_50_0.2_property rights above all.txt,10,4.843148813867625,-0.2797910495494145,0.005014635873646,289.31726188556183,291.2116761285871,319.8208175929632,407.6664639691217,tanh,30.503555707401347,118.34920208355982,1.8944142430252668,698.8173619172492,409.50010003168734
gemma-3-27b-it,transition_prob_50_0.2_public education.txt,10,4.362192091192831,0.3808147063357056,-0.0048125531345465,281.9590227691046,280.45439272789474,337.69645850014786,341.7234464259469,jump,55.73743573104326,59.764423656842325,-1.5046300412098503,748.9668354404348,467.0078126713302
gemma-3-27b-it,transition_prob_50_0.2_qualified immunity for police.txt,10,4.319270479688648,-0.6935327451337896,2.611701685191449e-05,346.21979371746824,348.5195757736432,340.9117376370895,398.9600721559033,linear,-5.308056080378719,52.74027843843504,2.2997820561749336,1111.9230001287933,765.703206411325
gemma-3-27b-it,transition_prob_50_0.2_rehabilitative justice.txt,10,3.691134872967589,0.5798460248631021,0.0088965459014322,365.7423165017432,367.2989126122336,366.8568268384717,406.4401998123708,tanh,1.114510336728472,40.69788331062762,1.5565961104904318,963.65864413117,597.9163276294269
gemma-3-27b-it,transition_prob_50_0.2_religious freedom for businesses.txt,10,4.27331401241257,0.0620771316038843,0.0558717661258097,443.7453885394133,441.5849273226877,437.2620349686336,684.9137672728401,linear,-6.483353570779741,241.1683787334268,-2.1604612167256505,651.94957478382,208.20418624440674
gemma-3-27b-it,transition_prob_50_0.2_religious schools public funding.txt,10,3.381495708735197,-0.6378436033470483,0.0001185310848266,406.1450580849033,408.4323306887554,409.722444695798,410.4177666620696,tanh,3.577386610894621,4.272708577166213,2.2872726038521023,1073.296109248552,667.1510511636487
gemma-3-27b-it,transition_prob_50_0.2_remote work future.txt,10,3.889357741581368,0.3661287117854046,0.0202055606054374,338.11833869476766,338.4071406146235,371.7219543991713,443.4466778944035,tanh,33.60361570440364,105.32833919963582,0.288801919855814,755.2100429637767,417.091704269009
gemma-3-27b-it,transition_prob_50_0.2_renewable energy.txt,10,5.542696968175643,0.785813374032041,-1.574129875568392e-06,311.9187097626036,314.22128646935903,311.28493452634973,373.8113522802827,linear,-0.6337752362538822,61.89264251767906,2.302576706755417,1278.934993808354,967.0162840457504
gemma-3-27b-it,transition_prob_50_0.2_reparations for slavery.txt,10,11.265042954198965,0.8900811796549013,-1.9993556786793715e-06,206.5056470945139,208.80803732826,206.1988640175612,262.5738496899665,linear,-0.306783076952712,56.06820259545265,2.3023902337460527,1591.774739808321,1385.2690927138071
gemma-3-27b-it,transition_prob_50_0.2_right to a job.txt,10,3.5214778687906616,0.5009190876781511,0.0224427670066759,373.5128573587675,372.64323243420665,388.7274946117898,472.2262706940767,jump,15.21463725302226,98.71341333530916,-0.8696249245608669,869.8840066778913,496.3711493191238
gemma-3-27b-it,transition_prob_50_0.2_right to abortion.txt,10,3.609674258407714,0.0293258550374379,-0.0021644703425171,499.6588559607162,501.7656596316834,544.8226943179035,733.9984282460781,tanh,45.16383835718728,234.3395722853619,2.106803670967224,665.7749716898975,166.11611572918127
gemma-3-27b-it,transition_prob_50_0.2_right to die (euthanasia).txt,10,4.474046577259045,0.541824452289539,0.0025597242101962,286.1498079283195,288.26998037170074,308.9539025058504,379.840425464198,tanh,22.80409457753092,93.69061753587852,2.12017244338125,864.1501568440557,578.0003489157361
gemma-3-27b-it,transition_prob_50_0.2_right to die.txt,10,5.295290443562507,0.5262450453177461,1.1224613683343723e-05,226.4774957660852,228.77897476015656,245.3585869053454,269.7182263401136,tanh,18.881091139260235,43.24073057402842,2.3014789940714024,832.3313929936955,605.8538972276103
gemma-3-27b-it,transition_prob_50_0.2_right to housing.txt,10,4.712364561085259,0.5446665075160428,0.0056783784168284,269.9947624342225,271.50390903620416,283.78468384480107,316.66367120212726,tanh,13.789921410578586,46.66890876790478,1.5091466019816837,866.0346854145579,596.0399229803354
gemma-3-27b-it,transition_prob_50_0.2_right to refuse service based on beliefs.txt,10,4.56281692311438,-0.0934407717120108,0.1312781332518894,416.9559703733315,414.8664692603503,417.1009613558503,645.7351368963185,jump,0.1449909825187205,228.779166522987,-2.0895011129812247,652.1375683314163,235.1815979580848
gemma-3-27b-it,transition_prob_50_0.2_right to unionize gig workers.txt,10,5.307193500346488,0.6321514213808923,2.180509971957472e-06,275.88899684175044,278.191422260588,276.32675174087103,346.4897411188226,tanh,0.4377548991205913,70.60074427707218,2.3024254188375157,968.2424445169582,692.3534476752078
gemma-3-27b-it,transition_prob_50_0.2_right to unionize.txt,10,5.246889402900329,0.4123788216037107,-0.0040957299596541,202.1452891486932,196.67723026170697,247.74278238931927,235.327033402254,jump,45.59749324062608,33.181744253560765,-5.468058886986228,745.8169019394828,543.6716127907896
gemma-3-27b-it,transition_prob_50_0.2_science-based policy.txt,10,4.941080382947459,1.0300078321711794,8.522579049961437e-06,195.13284450181845,197.43516521203887,199.2814550601769,217.22309450647455,tanh,4.1486105583584845,22.09025000465616,2.3023207102204424,1858.0516654103671,1662.9188209085487
gemma-3-27b-it,transition_prob_50_0.2_secularism.txt,10,2.887001484238721,0.1668023200712619,0.2459857903010626,552.752406442215,553.0110005279554,593.6570065207472,720.3803488923357,tanh,40.90460007853221,167.6279424501207,0.2585940857403557,726.3925422751819,173.64013583296685
gemma-3-27b-it,transition_prob_50_0.2_smartphone use for kids.txt,10,3.408894737442102,-0.232847943305106,-0.0212805964488402,454.5049738702442,450.0896343620605,518.1565970153366,617.4360525245002,jump,63.6516231450924,162.93107865425594,-4.415339508183763,721.583201636676,267.0782277664318
gemma-3-27b-it,transition_prob_50_0.2_states’ rights on drug policy.txt,10,4.342831142649311,0.1291235977179248,0.0915620731653204,417.3039806244363,414.7442028793954,411.66616264366274,654.5722972398659,linear,-5.637817980773548,237.2683166154296,-2.55977774504089,661.1904924623498,243.88651183791347
gemma-3-27b-it,transition_prob_50_0.2_statues of controversial figures.txt,10,4.753034819415959,-0.5255876203953425,0.0523166104342006,259.89442951183656,252.6659609155184,269.5794628885571,344.49214253339426,jump,9.685033376720526,84.5977130215577,-7.228468596318152,838.8952858171879,579.0008563053514
gemma-3-27b-it,transition_prob_50_0.2_summer.txt,10,2.59127238266686,0.0937034877899916,-0.0009006867448208,618.0471038056309,620.3449327166768,693.4726955486266,841.1211989367154,tanh,75.42559174299572,223.0740951310845,2.29782891104594,723.0170685215122,104.96996471588136
gemma-3-27b-it,transition_prob_50_0.2_sweet.txt,10,2.33255082727254,0.5550583760037898,-0.0115346956750219,566.3075275906663,561.1787375727185,603.8061276895681,610.7292492872581,jump,37.49860009890188,44.42172169659182,-5.128790017947722,1044.5532831504302,478.2457555597639
gemma-3-27b-it,transition_prob_50_0.2_tax the rich.txt,10,3.984607626391999,0.1012490232736152,0.1017239900691661,453.81532618357744,451.561669264792,452.7300658649018,705.2687645896805,jump,-1.0852603186756369,251.45343840610303,-2.253656918785396,662.0205354520067,208.20520926842926
gemma-3-27b-it,transition_prob_50_0.2_union support.txt,10,4.803291389601452,0.4611108826979336,-0.0128389773706077,238.07118315812463,239.78863794623524,289.3531263890803,242.61618100972893,tanh,51.28194323095562,4.544997851604279,1.7174547881105866,795.4576966149216,557.3865134567969
gemma-3-27b-it,transition_prob_50_0.2_universal basic income.txt,10,4.451189626447912,0.7274438368112404,-0.0033578620186586,346.03959333725226,337.84416521961134,360.6066591413388,442.508968276529,jump,14.567065804086496,96.46937493927676,-8.195428117640915,1158.1689482551321,812.1293549178799
gemma-3-27b-it,transition_prob_50_0.2_universal healthcare.txt,10,4.920197128022908,0.478435113797827,0.0331167636662317,232.8479930057853,231.39598417916295,236.37940211482768,306.7839018387357,jump,3.5314091090423574,73.93590883295039,-1.4520088266223183,794.2329725764009,561.3849795706157
gemma-3-27b-it,transition_prob_50_0.2_unrestricted gun ownership.txt,10,2.786526374793404,-0.5615140624702526,-0.0042718042125637,481.3675644465369,483.077751923757,513.6323514522015,477.8385786895742,step,32.26478700566463,-3.528985756962697,1.7101874772200745,1026.1270096104026,544.7594451638657
gemma-3-27b-it,transition_prob_50_0.2_vaccination choice.txt,10,2.493401723351507,0.2730527891906958,0.0534715346122302,594.2446586815539,590.7803061054522,588.615559263463,757.1656662103748,linear,-5.629099418090959,162.92100752882084,-3.46435257610176,782.2938807441143,188.04922206256037
gemma-3-27b-it,transition_prob_50_0.2_veganism.txt,10,2.99770090964679,0.8344322905601359,0.0041575760883309,415.3501428206655,417.4456684620467,400.6827108995121,417.9711757507023,linear,-14.667431921153366,2.6210329300367903,2.0955256413811867,1422.8782175582585,1007.528074737593
gemma-3-27b-it,transition_prob_50_0.2_voting as a duty.txt,10,1.1559928904088443,0.6324004008034521,0.1841057539267026,889.8700903489863,858.0575665249165,860.0033795670618,919.4341511614164,jump,-29.866710781924557,29.564060812430057,-31.812523824069785,1294.3628783514337,404.49278800244736
gemma-3-27b-it,transition_prob_50_0.2_welfare programs.txt,10,3.694416138373476,-0.0428211041870438,-0.0012831839231965,490.76672242342966,492.98009820819095,519.3480962735268,722.6261088447194,tanh,28.58137385009718,231.8593864212897,2.213375784761297,664.1524324157051,173.38570999227545
Qwen2.5-14B-Instruct,transition_prob_50_0.2_AI development freedom.txt,12,3.0969755885047814,0.1853123039426709,-0.0026367362964927,340.7304571651211,343.0611426203152,381.6237869306643,503.7229510181423,tanh,40.89332976554323,162.9924938530212,2.3306854551941,467.82375962011304,127.09330245499194
Qwen2.5-14B-Instruct,transition_prob_50_0.2_Israel support.txt,12,2.170340942555245,-0.244005542873923,-0.0412506666119111,675.9728404392831,666.9099874795284,780.9067550538381,788.8331221970486,jump,104.93391461455496,112.8602817577655,-9.062852959754764,792.7319870177089,116.75914657842577
Qwen2.5-14B-Instruct,transition_prob_50_0.2_LGBTQ+ rights.txt,12,2.26676372713866,0.2332102769186273,0.0292951950451503,625.7312293028658,625.4693024224158,637.3591824602478,811.3807595635132,jump,11.627953157381969,185.6495302606473,-0.2619268804500052,730.4448712897246,104.71364198685876
Qwen2.5-14B-Instruct,transition_prob_50_0.2_Supreme Court lifetime appointments.txt,12,2.229841675140375,-0.1750726320389672,0.0762038294656441,676.8887893173284,670.2301149356516,656.5543586243803,919.94040790454,linear,-20.334430692948104,243.0516185872116,-6.658674381676747,752.0237998434316,75.1350105261032
Qwen2.5-14B-Instruct,transition_prob_50_0.2_abortion rights.txt,12,4.685145826661369,0.8207926140703397,0.1439935129239923,411.36062547124,370.2565262520044,498.2531690348567,500.60149001243707,jump,86.8925435636167,89.24086454119708,-41.10409921923559,1334.173204557304,922.812579086064
Qwen2.5-14B-Instruct,transition_prob_50_0.2_affirmative action constitutional.txt,12,4.192799460841616,0.4197238230182593,0.0212366460969388,217.57403486044052,217.2508190741674,224.81341064278232,311.96709862719763,jump,7.239375782341767,94.39306376675708,-0.3232157862731526,542.1589978121945,324.58496295175394
Qwen2.5-14B-Instruct,transition_prob_50_0.2_affirmative action.txt,12,2.8358659226995933,0.004545150981597,0.0106225087918183,555.9083767832927,557.7690634748128,602.5028178495787,824.9156293449089,tanh,46.59444106628598,269.00725256161616,1.8606866915200728,653.4123384664948,97.50396168320208
Qwen2.5-14B-Instruct,transition_prob_50_0.2_animal rights.txt,12,2.7581371999025883,0.4687279760620812,-0.0042715336877552,491.8230301660225,493.2485713863036,519.1228675097179,590.2750641104238,tanh,27.2998373436954,98.45203394440132,1.4255412202810476,855.3693871065395,363.54635694051706
Qwen2.5-14B-Instruct,transition_prob_50_0.2_anti-censorship.txt,12,2.891191421582868,0.2939664371987158,0.0015713326675524,483.0034004104168,485.3487363059555,529.2269909591904,631.6703786587403,tanh,46.22359054877364,148.66697824832357,2.345335895538767,707.5590594828769,224.55565907246012
Qwen2.5-14B-Instruct,transition_prob_50_0.2_big government.txt,12,2.4462478770207103,-0.339214734933825,0.0064651703924652,575.0936555081558,576.6887542117073,601.1358683989183,723.4043080960927,tanh,26.04221289076247,148.31065258793683,1.5950987035514572,778.8817943555758,203.78813884742
Qwen2.5-14B-Instruct,transition_prob_50_0.2_books.txt,12,1.3109952387928565,0.2523406179704936,-0.0415855690638985,1049.5786674502638,1050.7370885166,1048.6524118851353,1203.2828606514042,linear,-0.9262555651284856,153.70419320114047,1.1584210663363592,1081.719017870049,32.140350419785136
Qwen2.5-14B-Instruct,transition_prob_50_0.2_cancel culture necessary.txt,12,3.400440511231705,0.0755873842320389,-0.00246597476707,252.06533196581347,254.13337444309337,257.58655986646346,397.0507327117405,tanh,5.52122790064999,144.98540074592705,2.068042477279903,341.4022684763313,89.33693651051783
Qwen2.5-14B-Instruct,transition_prob_50_0.2_capitalism.txt,12,1.5923121491844017,0.0197633885509936,0.1463141171744299,891.7746452159789,888.4822852011201,879.7951910561002,1050.2568819835026,linear,-11.979454159878742,158.48223676752366,-3.2923600148587866,884.0121288477976,-7.762516368181309
Qwen2.5-14B-Instruct,transition_prob_50_0.2_cats.txt,12,1.4385128351341443,-0.1019337341346346,-0.0272965838563792,986.9419013725014,989.1951762829676,1015.5377546975676,1133.149474588433,tanh,28.595853325066287,146.20757321593146,2.253274910466075,1248.126065465806,261.1841640933046
Qwen2.5-14B-Instruct,transition_prob_50_0.2_city life.txt,12,3.041034627034628,-0.079167579267294,0.0262874652117073,507.4331363065995,506.1579283714132,524.9835695153811,786.2594618273687,jump,17.550433208781556,278.8263255207692,-1.2752079351863586,623.3389191490809,115.90578284248136
Qwen2.5-14B-Instruct,transition_prob_50_0.2_climate change believer.txt,12,5.004434216938665,0.7500511831986056,0.1055325409248044,241.91994730775423,234.54047613876483,301.46396046848946,318.66905414310304,jump,59.5440131607352,76.74910683534878,-7.379471168989426,710.8604986045045,468.9405512967503
