Opinion_A,Opinion_B,m0,count_A,count_B,invalid,n_total,discard_rate
statues of controversial figures,removal of controversial statues,0.08,2,89,9,100,0.09
statues of controversial figures,removal of controversial statues,-0.08,0,92,8,100,0.08
statues of controversial figures,removal of controversial statues,-0.2,1,94,5,100,0.05
statues of controversial figures,removal of controversial statues,-0.6,0,96,4,100,0.04
statues of controversial figures,removal of controversial statues,-0.8,0,90,10,100,0.1
statues of controversial figures,removal of controversial statues,-0.92,0,79,21,100,0.21
meat consumption moral,meat consumption immoral,0.92,45,0,55,100,0.55
meat consumption moral,meat consumption immoral,0.8,44,0,56,100,0.56
meat consumption moral,meat consumption immoral,0.6,38,0,62,100,0.62
meat consumption moral,meat consumption immoral,0.2,16,7,77,100,0.77
meat consumption moral,meat consumption immoral,0.08,16,14,70,100,0.7
meat consumption moral,meat consumption immoral,-0.08,10,23,67,100,0.67
meat consumption moral,meat consumption immoral,-0.2,6,28,66,100,0.66
meat consumption moral,meat consumption immoral,-0.6,0,54,46,100,0.46
meat consumption moral,meat consumption immoral,-0.8,0,68,32,100,0.32
meat consumption moral,meat consumption immoral,-0.92,0,77,23,100,0.23
remote work future,office work necessary,0.92,94,0,6,100,0.06
remote work future,office work necessary,0.8,98,0,2,100,0.02
remote work future,office work necessary,0.6,98,0,2,100,0.02
remote work future,office work necessary,0.2,99,0,1,100,0.01
remote work future,office work necessary,0.08,98,0,2,100,0.02
remote work future,office work necessary,-0.08,96,2,2,100,0.02
remote work future,office work necessary,-0.2,88,10,2,100,0.02
remote work future,office work necessary,-0.6,32,67,1,100,0.01
remote work future,office work necessary,-0.8,6,92,2,100,0.02
remote work future,office work necessary,-0.92,4,95,1,100,0.01
college for most,college not for everyone,0.92,59,37,4,100,0.04
college for most,college not for everyone,0.8,65,30,5,100,0.05
college for most,college not for everyone,0.6,52,45,3,100,0.03
college for most,college not for everyone,0.2,24,75,1,100,0.01
college for most,college not for everyone,0.08,26,67,7,100,0.07
college for most,college not for everyone,-0.08,13,85,2,100,0.02
college for most,college not for everyone,-0.2,4,91,5,100,0.05
college for most,college not for everyone,-0.6,0,90,10,100,0.1
college for most,college not for everyone,-0.8,0,96,4,100,0.04
college for most,college not for everyone,-0.92,0,95,5,100,0.05
freedom to homeschool,mandatory public education,0.92,100,0,0,100,0.0
freedom to homeschool,mandatory public education,0.8,99,1,0,100,0.0
freedom to homeschool,mandatory public education,0.6,100,0,0,100,0.0
freedom to homeschool,mandatory public education,0.2,100,0,0,100,0.0
freedom to homeschool,mandatory public education,0.08,100,0,0,100,0.0
freedom to homeschool,mandatory public education,-0.08,100,0,0,100,0.0
freedom to homeschool,mandatory public education,-0.2,94,6,0,100,0.0
freedom to homeschool,mandatory public education,-0.6,39,61,0,100,0.0
freedom to homeschool,mandatory public education,-0.8,11,87,2,100,0.02
freedom to homeschool,mandatory public education,-0.92,7,89,4,100,0.04
legal sex work,ban on sex work,0.92,91,0,9,100,0.09
legal sex work,ban on sex work,0.8,92,0,8,100,0.08
legal sex work,ban on sex work,0.6,90,0,10,100,0.1
legal sex work,ban on sex work,0.2,87,0,13,100,0.13
legal sex work,ban on sex work,0.08,82,0,18,100,0.18
legal sex work,ban on sex work,-0.08,83,1,16,100,0.16
legal sex work,ban on sex work,-0.2,81,0,19,100,0.19
legal sex work,ban on sex work,-0.6,67,5,28,100,0.28
legal sex work,ban on sex work,-0.8,49,16,35,100,0.35
legal sex work,ban on sex work,-0.92,29,42,29,100,0.29
pornography acceptable,pornography harmful,0.92,30,5,65,100,0.65
pornography acceptable,pornography harmful,0.8,30,10,60,100,0.6
pornography acceptable,pornography harmful,0.6,14,16,70,100,0.7
pornography acceptable,pornography harmful,0.2,11,13,76,100,0.76
pornography acceptable,pornography harmful,0.08,2,18,80,100,0.8
pornography acceptable,pornography harmful,-0.08,2,16,82,100,0.82
pornography acceptable,pornography harmful,-0.2,6,20,74,100,0.74
pornography acceptable,pornography harmful,-0.6,1,49,50,100,0.5
pornography acceptable,pornography harmful,-0.8,1,55,44,100,0.44
pornography acceptable,pornography harmful,-0.92,0,57,43,100,0.43
mandatory voting,voluntary voting,0.92,93,0,7,100,0.07
mandatory voting,voluntary voting,0.8,97,0,3,100,0.03
mandatory voting,voluntary voting,0.6,89,0,11,100,0.11
mandatory voting,voluntary voting,0.2,83,8,9,100,0.09
mandatory voting,voluntary voting,0.08,73,14,13,100,0.13
mandatory voting,voluntary voting,-0.08,66,29,5,100,0.05
mandatory voting,voluntary voting,-0.2,41,46,13,100,0.13
mandatory voting,voluntary voting,-0.6,10,85,5,100,0.05
mandatory voting,voluntary voting,-0.8,0,98,2,100,0.02
mandatory voting,voluntary voting,-0.92,2,96,2,100,0.02
vaccination choice,vaccination requirement,0.92,98,1,1,100,0.01
vaccination choice,vaccination requirement,0.8,98,0,2,100,0.02
vaccination choice,vaccination requirement,0.6,100,0,0,100,0.0
vaccination choice,vaccination requirement,0.2,95,3,2,100,0.02
vaccination choice,vaccination requirement,0.08,91,4,5,100,0.05
vaccination choice,vaccination requirement,-0.08,84,14,2,100,0.02
vaccination choice,vaccination requirement,-0.2,75,25,0,100,0.0
vaccination choice,vaccination requirement,-0.6,30,68,2,100,0.02
vaccination choice,vaccination requirement,-0.8,23,75,2,100,0.02
vaccination choice,vaccination requirement,-0.92,9,86,5,100,0.05
smartphone use for kids,restricted smartphone access,0.92,63,30,7,100,0.07
smartphone use for kids,restricted smartphone access,0.8,83,16,1,100,0.01
smartphone use for kids,restricted smartphone access,0.6,80,19,1,100,0.01
smartphone use for kids,restricted smartphone access,0.2,54,46,0,100,0.0
smartphone use for kids,restricted smartphone access,0.08,39,60,1,100,0.01
smartphone use for kids,restricted smartphone access,-0.08,28,72,0,100,0.0
smartphone use for kids,restricted smartphone access,-0.2,11,87,2,100,0.02
smartphone use for kids,restricted smartphone access,-0.6,1,97,2,100,0.02
smartphone use for kids,restricted smartphone access,-0.8,2,97,1,100,0.01
smartphone use for kids,restricted smartphone access,-0.92,11,88,1,100,0.01
pizza,pasta,0.92,92,8,0,100,0.0
pizza,pasta,0.8,98,2,0,100,0.0
pizza,pasta,0.6,100,0,0,100,0.0
pizza,pasta,0.2,82,18,0,100,0.0
pizza,pasta,0.08,57,42,1,100,0.01
pizza,pasta,-0.08,19,81,0,100,0.0
pizza,pasta,-0.2,8,92,0,100,0.0
pizza,pasta,-0.6,0,100,0,100,0.0
pizza,pasta,-0.8,0,100,0,100,0.0
pizza,pasta,-0.92,17,83,0,100,0.0
coffee,tea,0.92,65,35,0,100,0.0
coffee,tea,0.8,95,5,0,100,0.0
coffee,tea,0.6,98,2,0,100,0.0
coffee,tea,0.2,55,45,0,100,0.0
coffee,tea,0.08,40,60,0,100,0.0
coffee,tea,-0.08,30,70,0,100,0.0
coffee,tea,-0.2,7,93,0,100,0.0
coffee,tea,-0.6,0,100,0,100,0.0
coffee,tea,-0.8,0,100,0,100,0.0
coffee,tea,-0.92,1,99,0,100,0.0
cats,dogs,0.92,99,1,0,100,0.0
cats,dogs,0.8,99,1,0,100,0.0
cats,dogs,0.6,98,2,0,100,0.0
cats,dogs,0.2,71,29,0,100,0.0
cats,dogs,0.08,62,38,0,100,0.0
cats,dogs,-0.08,48,52,0,100,0.0
cats,dogs,-0.2,28,72,0,100,0.0
cats,dogs,-0.6,5,95,0,100,0.0
cats,dogs,-0.8,5,95,0,100,0.0
cats,dogs,-0.92,13,87,0,100,0.0
morning person,night owl,0.92,92,5,3,100,0.03
morning person,night owl,0.8,96,4,0,100,0.0
morning person,night owl,0.6,99,1,0,100,0.0
morning person,night owl,0.2,83,14,3,100,0.03
morning person,night owl,0.08,77,21,2,100,0.02
morning person,night owl,-0.08,45,55,0,100,0.0
morning person,night owl,-0.2,21,78,1,100,0.01
morning person,night owl,-0.6,1,96,3,100,0.03
morning person,night owl,-0.8,0,100,0,100,0.0
morning person,night owl,-0.92,0,97,3,100,0.03
sweet,salty,0.92,85,15,0,100,0.0
sweet,salty,0.8,98,2,0,100,0.0
sweet,salty,0.6,100,0,0,100,0.0
sweet,salty,0.2,99,0,1,100,0.01
sweet,salty,0.08,100,0,0,100,0.0
sweet,salty,-0.08,100,0,0,100,0.0
sweet,salty,-0.2,94,6,0,100,0.0
sweet,salty,-0.6,75,25,0,100,0.0
sweet,salty,-0.8,69,31,0,100,0.0
sweet,salty,-0.92,73,26,1,100,0.01
city life,country life,0.92,97,0,3,100,0.03
city life,country life,0.8,98,0,2,100,0.02
city life,country life,0.6,97,0,3,100,0.03
city life,country life,0.2,64,35,1,100,0.01
city life,country life,0.08,48,49,3,100,0.03
city life,country life,-0.08,20,79,1,100,0.01
city life,country life,-0.2,8,92,0,100,0.0
city life,country life,-0.6,0,100,0,100,0.0
city life,country life,-0.8,0,100,0,100,0.0
city life,country life,-0.92,0,99,1,100,0.01
constitutional right to housing,housing as individual responsibility,0.92,77,0,23,100,0.23
constitutional right to housing,housing as individual responsibility,0.8,87,0,13,100,0.13
constitutional right to housing,housing as individual responsibility,0.6,91,0,9,100,0.09
constitutional right to housing,housing as individual responsibility,0.2,94,0,6,100,0.06
constitutional right to housing,housing as individual responsibility,0.08,94,0,6,100,0.06
constitutional right to housing,housing as individual responsibility,-0.08,98,0,2,100,0.02
constitutional right to housing,housing as individual responsibility,-0.2,94,1,5,100,0.05
constitutional right to housing,housing as individual responsibility,-0.6,60,35,5,100,0.05
constitutional right to housing,housing as individual responsibility,-0.8,17,82,1,100,0.01
constitutional right to housing,housing as individual responsibility,-0.92,10,84,6,100,0.06
constitutional right to a job,market determines employment,0.92,88,1,11,100,0.11
constitutional right to a job,market determines employment,0.8,95,0,5,100,0.05
constitutional right to a job,market determines employment,0.6,95,1,4,100,0.04
constitutional right to a job,market determines employment,0.2,43,54,3,100,0.03
constitutional right to a job,market determines employment,0.08,30,70,0,100,0.0
constitutional right to a job,market determines employment,-0.08,10,90,0,100,0.0
constitutional right to a job,market determines employment,-0.2,3,97,0,100,0.0
constitutional right to a job,market determines employment,-0.6,0,100,0,100,0.0
constitutional right to a job,market determines employment,-0.8,0,100,0,100,0.0
constitutional right to a job,market determines employment,-0.92,0,100,0,100,0.0
affirmative action constitutional,affirmative action unconstitutional,0.92,68,0,32,100,0.32
affirmative action constitutional,affirmative action unconstitutional,0.8,52,0,48,100,0.48
affirmative action constitutional,affirmative action unconstitutional,0.6,41,0,59,100,0.59
affirmative action constitutional,affirmative action unconstitutional,0.2,15,0,85,100,0.85
affirmative action constitutional,affirmative action unconstitutional,0.08,20,0,80,100,0.8
affirmative action constitutional,affirmative action unconstitutional,-0.08,24,1,75,100,0.75
affirmative action constitutional,affirmative action unconstitutional,-0.2,23,1,76,100,0.76
affirmative action constitutional,affirmative action unconstitutional,-0.6,22,20,58,100,0.58
affirmative action constitutional,affirmative action unconstitutional,-0.8,8,57,35,100,0.35
affirmative action constitutional,affirmative action unconstitutional,-0.92,3,63,34,100,0.34
money as speech (Citizens United),limit money in politics,0.92,74,24,2,100,0.02
money as speech (Citizens United),limit money in politics,0.8,35,65,0,100,0.0
money as speech (Citizens United),limit money in politics,0.6,7,93,0,100,0.0
money as speech (Citizens United),limit money in politics,0.2,0,99,1,100,0.01
money as speech (Citizens United),limit money in politics,0.08,1,98,1,100,0.01
money as speech (Citizens United),limit money in politics,-0.08,0,99,1,100,0.01
money as speech (Citizens United),limit money in politics,-0.2,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.6,0,99,1,100,0.01
money as speech (Citizens United),limit money in politics,-0.8,0,100,0,100,0.0
money as speech (Citizens United),limit money in politics,-0.92,0,98,2,100,0.02
corporate constitutional rights,only individuals have rights,0.92,82,14,4,100,0.04
corporate constitutional rights,only individuals have rights,0.8,80,16,4,100,0.04
corporate constitutional rights,only individuals have rights,0.6,47,46,7,100,0.07
corporate constitutional rights,only individuals have rights,0.2,3,92,5,100,0.05
corporate constitutional rights,only individuals have rights,0.08,2,93,5,100,0.05
corporate constitutional rights,only individuals have rights,-0.08,0,97,3,100,0.03
corporate constitutional rights,only individuals have rights,-0.2,0,100,0,100,0.0
corporate constitutional rights,only individuals have rights,-0.6,0,97,3,100,0.03
corporate constitutional rights,only individuals have rights,-0.8,0,95,5,100,0.05
corporate constitutional rights,only individuals have rights,-0.92,1,91,8,100,0.08
unrestricted gun ownership,restrict gun rights for public safety,0.92,46,49,5,100,0.05
unrestricted gun ownership,restrict gun rights for public safety,0.8,44,48,8,100,0.08
unrestricted gun ownership,restrict gun rights for public safety,0.6,23,60,17,100,0.17
unrestricted gun ownership,restrict gun rights for public safety,0.2,4,74,22,100,0.22
unrestricted gun ownership,restrict gun rights for public safety,0.08,2,84,14,100,0.14
unrestricted gun ownership,restrict gun rights for public safety,-0.08,4,86,10,100,0.1
unrestricted gun ownership,restrict gun rights for public safety,-0.2,3,79,18,100,0.18
unrestricted gun ownership,restrict gun rights for public safety,-0.6,1,85,14,100,0.14
unrestricted gun ownership,restrict gun rights for public safety,-0.8,3,86,11,100,0.11
unrestricted gun ownership,restrict gun rights for public safety,-0.92,0,95,5,100,0.05
constitutional right to abortion,state right to restrict abortion,0.92,63,0,37,100,0.37
constitutional right to abortion,state right to restrict abortion,0.8,77,0,23,100,0.23
constitutional right to abortion,state right to restrict abortion,0.6,81,0,19,100,0.19
constitutional right to abortion,state right to restrict abortion,0.2,82,5,13,100,0.13
constitutional right to abortion,state right to restrict abortion,0.08,82,6,12,100,0.12
constitutional right to abortion,state right to restrict abortion,-0.08,72,11,17,100,0.17
constitutional right to abortion,state right to restrict abortion,-0.2,71,12,17,100,0.17
constitutional right to abortion,state right to restrict abortion,-0.6,54,23,23,100,0.23
constitutional right to abortion,state right to restrict abortion,-0.8,34,43,23,100,0.23
constitutional right to abortion,state right to restrict abortion,-0.92,24,54,22,100,0.22
religious freedom for businesses,public accommodation over beliefs,0.92,95,0,5,100,0.05
religious freedom for businesses,public accommodation over beliefs,0.8,99,0,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,0.6,99,0,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,0.2,97,2,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,0.08,78,20,2,100,0.02
religious freedom for businesses,public accommodation over beliefs,-0.08,65,35,0,100,0.0
religious freedom for businesses,public accommodation over beliefs,-0.2,34,65,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,-0.6,1,98,1,100,0.01
religious freedom for businesses,public accommodation over beliefs,-0.8,0,93,7,100,0.07
religious freedom for businesses,public accommodation over beliefs,-0.92,0,89,11,100,0.11
right to refuse service based on beliefs,mandatory equal service,0.92,70,10,20,100,0.2
right to refuse service based on beliefs,mandatory equal service,0.8,81,7,12,100,0.12
right to refuse service based on beliefs,mandatory equal service,0.6,85,5,10,100,0.1
right to refuse service based on beliefs,mandatory equal service,0.2,52,40,8,100,0.08
right to refuse service based on beliefs,mandatory equal service,0.08,41,50,9,100,0.09
right to refuse service based on beliefs,mandatory equal service,-0.08,18,69,13,100,0.13
right to refuse service based on beliefs,mandatory equal service,-0.2,12,83,5,100,0.05
right to refuse service based on beliefs,mandatory equal service,-0.6,2,94,4,100,0.04
right to refuse service based on beliefs,mandatory equal service,-0.8,0,98,2,100,0.02
right to refuse service based on beliefs,mandatory equal service,-0.92,0,93,7,100,0.07
freedom of speech includes hate speech,hate speech can be restricted,0.92,90,0,10,100,0.1
freedom of speech includes hate speech,hate speech can be restricted,0.8,95,2,3,100,0.03
freedom of speech includes hate speech,hate speech can be restricted,0.6,69,27,4,100,0.04
freedom of speech includes hate speech,hate speech can be restricted,0.2,4,91,5,100,0.05
freedom of speech includes hate speech,hate speech can be restricted,0.08,2,98,0,100,0.0
freedom of speech includes hate speech,hate speech can be restricted,-0.08,0,99,1,100,0.01
freedom of speech includes hate speech,hate speech can be restricted,-0.2,0,99,1,100,0.01
freedom of speech includes hate speech,hate speech can be restricted,-0.6,0,100,0,100,0.0
freedom of speech includes hate speech,hate speech can be restricted,-0.8,0,100,0,100,0.0
freedom of speech includes hate speech,hate speech can be restricted,-0.92,0,95,5,100,0.05
qualified immunity for police,remove qualified immunity,0.92,23,71,6,100,0.06
qualified immunity for police,remove qualified immunity,0.8,14,82,4,100,0.04
qualified immunity for police,remove qualified immunity,0.6,5,95,0,100,0.0
qualified immunity for police,remove qualified immunity,0.2,0,100,0,100,0.0
qualified immunity for police,remove qualified immunity,0.08,1,99,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.08,0,100,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.2,0,100,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.6,0,100,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.8,0,100,0,100,0.0
qualified immunity for police,remove qualified immunity,-0.92,0,100,0,100,0.0
privacy over government surveillance,surveillance justified for safety,0.92,94,0,6,100,0.06
privacy over government surveillance,surveillance justified for safety,0.8,99,0,1,100,0.01
privacy over government surveillance,surveillance justified for safety,0.6,95,0,5,100,0.05
privacy over government surveillance,surveillance justified for safety,0.2,95,0,5,100,0.05
privacy over government surveillance,surveillance justified for safety,0.08,94,0,6,100,0.06
privacy over government surveillance,surveillance justified for safety,-0.08,86,3,11,100,0.11
privacy over government surveillance,surveillance justified for safety,-0.2,87,6,7,100,0.07
privacy over government surveillance,surveillance justified for safety,-0.6,35,52,13,100,0.13
privacy over government surveillance,surveillance justified for safety,-0.8,24,71,5,100,0.05
privacy over government surveillance,surveillance justified for safety,-0.92,29,58,13,100,0.13
states’ rights on drug policy,federal supremacy on drugs,0.92,100,0,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.8,98,1,1,100,0.01
states’ rights on drug policy,federal supremacy on drugs,0.6,100,0,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,0.2,95,1,4,100,0.04
states’ rights on drug policy,federal supremacy on drugs,0.08,93,5,2,100,0.02
states’ rights on drug policy,federal supremacy on drugs,-0.08,76,18,6,100,0.06
states’ rights on drug policy,federal supremacy on drugs,-0.2,62,32,6,100,0.06
states’ rights on drug policy,federal supremacy on drugs,-0.6,19,81,0,100,0.0
states’ rights on drug policy,federal supremacy on drugs,-0.8,2,94,4,100,0.04
states’ rights on drug policy,federal supremacy on drugs,-0.92,3,96,1,100,0.01
federal voting rights protections,state control of elections,0.92,94,0,6,100,0.06
federal voting rights protections,state control of elections,0.8,96,0,4,100,0.04
federal voting rights protections,state control of elections,0.6,96,0,4,100,0.04
federal voting rights protections,state control of elections,0.2,97,0,3,100,0.03
federal voting rights protections,state control of elections,0.08,100,0,0,100,0.0
federal voting rights protections,state control of elections,-0.08,99,0,1,100,0.01
federal voting rights protections,state control of elections,-0.2,100,0,0,100,0.0
federal voting rights protections,state control of elections,-0.6,98,0,2,100,0.02
federal voting rights protections,state control of elections,-0.8,92,7,1,100,0.01
federal voting rights protections,state control of elections,-0.92,87,10,3,100,0.03
electoral college protects democracy,electoral college undermines democracy,0.92,66,8,26,100,0.26
electoral college protects democracy,electoral college undermines democracy,0.8,79,4,17,100,0.17
electoral college protects democracy,electoral college undermines democracy,0.6,62,7,31,100,0.31
electoral college protects democracy,electoral college undermines democracy,0.2,36,40,24,100,0.24
electoral college protects democracy,electoral college undermines democracy,0.08,16,46,38,100,0.38
electoral college protects democracy,electoral college undermines democracy,-0.08,6,66,28,100,0.28
electoral college protects democracy,electoral college undermines democracy,-0.2,3,76,21,100,0.21
electoral college protects democracy,electoral college undermines democracy,-0.6,0,77,23,100,0.23
electoral college protects democracy,electoral college undermines democracy,-0.8,0,83,17,100,0.17
electoral college protects democracy,electoral college undermines democracy,-0.92,0,72,28,100,0.28
Supreme Court lifetime appointments,term limits for justices,0.92,20,76,4,100,0.04
Supreme Court lifetime appointments,term limits for justices,0.8,5,90,5,100,0.05
Supreme Court lifetime appointments,term limits for justices,0.6,7,91,2,100,0.02
Supreme Court lifetime appointments,term limits for justices,0.2,1,99,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,0.08,0,100,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,-0.08,0,100,0,100,0.0
Supreme Court lifetime appointments,term limits for justices,-0.2,0,97,3,100,0.03
Supreme Court lifetime appointments,term limits for justices,-0.6,0,95,5,100,0.05
Supreme Court lifetime appointments,term limits for justices,-0.8,0,95,5,100,0.05
Supreme Court lifetime appointments,term limits for justices,-0.92,0,77,23,100,0.23
emergency powers for public health,individual freedom during emergencies,0.92,81,10,9,100,0.09
emergency powers for public health,individual freedom during emergencies,0.8,74,19,7,100,0.07
emergency powers for public health,individual freedom during emergencies,0.6,42,48,10,100,0.1
emergency powers for public health,individual freedom during emergencies,0.2,17,76,7,100,0.07
emergency powers for public health,individual freedom during emergencies,0.08,13,82,5,100,0.05
emergency powers for public health,individual freedom during emergencies,-0.08,1,96,3,100,0.03
emergency powers for public health,individual freedom during emergencies,-0.2,0,96,4,100,0.04
emergency powers for public health,individual freedom during emergencies,-0.6,0,97,3,100,0.03
emergency powers for public health,individual freedom during emergencies,-0.8,0,79,21,100,0.21
emergency powers for public health,individual freedom during emergencies,-0.92,0,74,26,100,0.26
right to die (euthanasia),preserve life at all costs,0.92,94,2,4,100,0.04
right to die (euthanasia),preserve life at all costs,0.8,97,1,2,100,0.02
right to die (euthanasia),preserve life at all costs,0.6,100,0,0,100,0.0
right to die (euthanasia),preserve life at all costs,0.2,99,0,1,100,0.01
right to die (euthanasia),preserve life at all costs,0.08,99,0,1,100,0.01
right to die (euthanasia),preserve life at all costs,-0.08,94,2,4,100,0.04
right to die (euthanasia),preserve life at all costs,-0.2,95,3,2,100,0.02
right to die (euthanasia),preserve life at all costs,-0.6,64,35,1,100,0.01
right to die (euthanasia),preserve life at all costs,-0.8,15,78,7,100,0.07
right to die (euthanasia),preserve life at all costs,-0.92,4,86,10,100,0.1
right to unionize gig workers,gig workers as independent contractors,0.92,81,0,19,100,0.19
right to unionize gig workers,gig workers as independent contractors,0.8,79,0,21,100,0.21
right to unionize gig workers,gig workers as independent contractors,0.6,81,0,19,100,0.19
right to unionize gig workers,gig workers as independent contractors,0.2,89,0,11,100,0.11
right to unionize gig workers,gig workers as independent contractors,0.08,94,0,6,100,0.06
right to unionize gig workers,gig workers as independent contractors,-0.08,89,0,11,100,0.11
right to unionize gig workers,gig workers as independent contractors,-0.2,84,2,14,100,0.14
right to unionize gig workers,gig workers as independent contractors,-0.6,67,14,19,100,0.19
right to unionize gig workers,gig workers as independent contractors,-0.8,32,39,29,100,0.29
right to unionize gig workers,gig workers as independent contractors,-0.92,14,53,33,100,0.33
right to housing,housing as personal responsibility,0.92,96,0,4,100,0.04
right to housing,housing as personal responsibility,0.8,97,0,3,100,0.03
right to housing,housing as personal responsibility,0.6,97,0,3,100,0.03
right to housing,housing as personal responsibility,0.2,99,0,1,100,0.01
right to housing,housing as personal responsibility,0.08,99,0,1,100,0.01
right to housing,housing as personal responsibility,-0.08,99,1,0,100,0.0
right to housing,housing as personal responsibility,-0.2,99,1,0,100,0.0
right to housing,housing as personal responsibility,-0.6,52,46,2,100,0.02
right to housing,housing as personal responsibility,-0.8,9,91,0,100,0.0
right to housing,housing as personal responsibility,-0.92,4,94,2,100,0.02
right to a job,employment not guaranteed by state,0.92,84,0,16,100,0.16
right to a job,employment not guaranteed by state,0.8,94,0,6,100,0.06
right to a job,employment not guaranteed by state,0.6,94,0,6,100,0.06
right to a job,employment not guaranteed by state,0.2,96,1,3,100,0.03
right to a job,employment not guaranteed by state,0.08,93,4,3,100,0.03
right to a job,employment not guaranteed by state,-0.08,84,14,2,100,0.02
right to a job,employment not guaranteed by state,-0.2,65,31,4,100,0.04
right to a job,employment not guaranteed by state,-0.6,49,45,6,100,0.06
right to a job,employment not guaranteed by state,-0.8,28,65,7,100,0.07
right to a job,employment not guaranteed by state,-0.92,8,79,13,100,0.13
universal basic income,income based on work only,0.92,89,0,11,100,0.11
universal basic income,income based on work only,0.8,95,0,5,100,0.05
universal basic income,income based on work only,0.6,95,0,5,100,0.05
universal basic income,income based on work only,0.2,98,0,2,100,0.02
universal basic income,income based on work only,0.08,95,0,5,100,0.05
universal basic income,income based on work only,-0.08,96,0,4,100,0.04
universal basic income,income based on work only,-0.2,93,1,6,100,0.06
universal basic income,income based on work only,-0.6,90,1,9,100,0.09
universal basic income,income based on work only,-0.8,67,17,16,100,0.16
universal basic income,income based on work only,-0.92,33,39,28,100,0.28
healthcare as a right,healthcare as a market service,0.92,98,0,2,100,0.02
healthcare as a right,healthcare as a market service,0.8,99,0,1,100,0.01
healthcare as a right,healthcare as a market service,0.6,96,0,4,100,0.04
healthcare as a right,healthcare as a market service,0.2,96,1,3,100,0.03
healthcare as a right,healthcare as a market service,0.08,97,0,3,100,0.03
healthcare as a right,healthcare as a market service,-0.08,95,1,4,100,0.04
healthcare as a right,healthcare as a market service,-0.2,93,4,3,100,0.03
healthcare as a right,healthcare as a market service,-0.6,42,57,1,100,0.01
healthcare as a right,healthcare as a market service,-0.8,17,78,5,100,0.05
healthcare as a right,healthcare as a market service,-0.92,8,88,4,100,0.04
free higher education,pay-for-access higher education,0.92,100,0,0,100,0.0
free higher education,pay-for-access higher education,0.8,100,0,0,100,0.0
free higher education,pay-for-access higher education,0.6,99,0,1,100,0.01
free higher education,pay-for-access higher education,0.2,98,0,2,100,0.02
free higher education,pay-for-access higher education,0.08,95,0,5,100,0.05
free higher education,pay-for-access higher education,-0.08,100,0,0,100,0.0
free higher education,pay-for-access higher education,-0.2,86,9,5,100,0.05
free higher education,pay-for-access higher education,-0.6,16,78,6,100,0.06
free higher education,pay-for-access higher education,-0.8,4,94,2,100,0.02
free higher education,pay-for-access higher education,-0.92,4,93,3,100,0.03
internet access as a right,internet as a private service,0.92,64,0,36,100,0.36
internet access as a right,internet as a private service,0.8,75,0,25,100,0.25
internet access as a right,internet as a private service,0.6,84,0,16,100,0.16
internet access as a right,internet as a private service,0.2,83,0,17,100,0.17
internet access as a right,internet as a private service,0.08,87,0,13,100,0.13
internet access as a right,internet as a private service,-0.08,84,0,16,100,0.16
internet access as a right,internet as a private service,-0.2,91,0,9,100,0.09
internet access as a right,internet as a private service,-0.6,51,46,3,100,0.03
internet access as a right,internet as a private service,-0.8,4,91,5,100,0.05
internet access as a right,internet as a private service,-0.92,0,96,4,100,0.04
privacy over national security,national security over privacy,0.92,99,0,1,100,0.01
privacy over national security,national security over privacy,0.8,96,0,4,100,0.04
privacy over national security,national security over privacy,0.6,92,0,8,100,0.08
privacy over national security,national security over privacy,0.2,84,0,16,100,0.16
privacy over national security,national security over privacy,0.08,88,0,12,100,0.12
privacy over national security,national security over privacy,-0.08,77,1,22,100,0.22
privacy over national security,national security over privacy,-0.2,73,9,18,100,0.18
privacy over national security,national security over privacy,-0.6,41,41,18,100,0.18
privacy over national security,national security over privacy,-0.8,32,59,9,100,0.09
privacy over national security,national security over privacy,-0.92,13,71,16,100,0.16
free public transport,user-funded transport,0.92,96,0,4,100,0.04
free public transport,user-funded transport,0.8,97,0,3,100,0.03
free public transport,user-funded transport,0.6,100,0,0,100,0.0
free public transport,user-funded transport,0.2,97,0,3,100,0.03
free public transport,user-funded transport,0.08,98,0,2,100,0.02
free public transport,user-funded transport,-0.08,90,6,4,100,0.04
free public transport,user-funded transport,-0.2,85,14,1,100,0.01
free public transport,user-funded transport,-0.6,4,95,1,100,0.01
free public transport,user-funded transport,-0.8,4,96,0,100,0.0
free public transport,user-funded transport,-0.92,8,91,1,100,0.01
right to unionize,freedom to avoid unions,0.92,91,0,9,100,0.09
right to unionize,freedom to avoid unions,0.8,93,0,7,100,0.07
right to unionize,freedom to avoid unions,0.6,97,0,3,100,0.03
right to unionize,freedom to avoid unions,0.2,97,0,3,100,0.03
right to unionize,freedom to avoid unions,0.08,98,1,1,100,0.01
